Date,Open,High,Low,Close,Volume,Rsi,BBup,BBmid,BBlow,minterm,mintermr,maxterm,maxtermr,DivergenceSignal,Signal1
2018-01-24,92.55000305175781,93.43000030517578,91.58000183105469,91.81999969482422,33277500,74.07338678010994,92.44875809531969,89.37285723005023,86.29695636478077,True,True,False,False,0,0
2018-01-30,93.30000305175781,93.66000366210938,92.0999984741211,92.73999786376953,38635100,69.0583915993525,94.8383957391653,90.89071382795062,86.94303191673593,True,True,False,False,0,0
2018-02-05,90.55999755859375,93.23999786376953,88.0,88.0,51031500,42.92244631999903,95.75829996333938,91.97642844063895,88.19455691793853,True,True,False,False,0,0
2018-02-08,89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,55628700,38.19122363459057,96.81069433543325,91.67000034877232,86.52930636211138,True,True,False,False,0,0
2018-02-16,92.44999694824219,93.5,91.80000305175781,92.0,30596900,55.095376777039654,95.89190293437542,90.73928615025112,85.58666936612681,True,True,False,False,0,0
2018-02-21,92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,26922500,53.168228079093225,95.09303699562425,90.48642894199916,85.87982088837408,True,True,False,False,-1,0
2018-03-01,93.98999786376953,94.56999969482422,91.83999633789062,92.8499984741211,37135600,53.938915575742094,96.01852910917495,92.06071363176618,88.1028981543574,True,True,False,False,-1,0
2018-03-06,94.33999633789062,94.48999786376953,92.94000244140625,93.31999969482422,22175800,54.973665894519094,95.33598756321355,92.97999954223633,90.6240115212591,True,True,False,False,0,0
2018-03-14,95.12000274658203,95.41000366210938,93.5,93.8499984741211,32132000,52.98679272801419,96.57867238326031,94.29785646711078,92.01704055096124,True,True,False,False,0,0
2018-03-19,93.73999786376953,93.9000015258789,92.11000061035156,92.88999938964844,33344100,48.96176288446957,96.464556499157,94.1542854309082,91.84401436265941,True,True,False,False,0,0
2018-03-23,89.5,90.45999908447266,87.08000183105469,87.18000030517578,44068900,32.96779223851778,98.1286891725608,93.38785716465541,88.64702515675003,True,True,False,False,0,0
2018-03-28,89.81999969482422,91.2300033569336,88.87000274658203,89.38999938964844,52501100,43.62095529315741,98.17431386162195,92.74714279174805,87.31997172187414,True,True,False,False,0,0
2018-04-02,90.47000122070312,90.87999725341797,87.51000213623047,88.5199966430664,48515400,42.74115534205005,96.54782199886114,91.78142820085797,87.01503440285481,True,True,False,False,-1,0
2018-04-06,91.48999786376953,92.45999908447266,89.4800033569336,90.2300033569336,38026000,46.75150162350559,94.71445737796508,90.89642824445453,87.07839911094398,True,True,False,False,-1,0
2018-04-11,92.01000213623047,93.29000091552734,91.4800033569336,91.86000061035156,24872100,50.39578903689333,94.22001702042829,90.68285642351422,87.14569582660016,True,True,False,False,-1,0
2018-04-13,94.05000305175781,94.18000030517578,92.44000244140625,93.08000183105469,23346100,52.92456697060403,94.6767723907901,91.37499945504325,88.0732265192964,True,True,False,False,-1,0
2018-04-20,95.91000366210938,96.11000061035156,94.05000305175781,95.0,31154400,55.572056443601895,97.38754889661293,93.18642861502511,88.98530833343729,True,True,False,False,0,0
2018-04-25,93.30000305175781,93.30000305175781,90.27999877929688,92.30999755859375,33729300,47.533995497481015,97.45302153500143,93.64071437290737,89.82840721081331,True,True,False,False,-1,0
2018-04-30,96.33000183105469,96.4000015258789,93.1500015258789,93.5199966430664,41523600,50.2728421274916,97.20425373432455,94.33500017438617,91.46574661444778,True,True,False,False,-1,0
2018-05-02,94.98999786376953,95.16999816894531,93.19000244140625,93.51000213623047,27471000,49.94684260989949,97.09358555384594,94.5542858668736,92.01498617990126,True,True,False,False,-1,0
2018-05-08,95.8499984741211,96.16000366210938,95.05999755859375,95.80999755859375,23484600,55.48055040306187,97.0027212022994,94.66142872401646,92.32013624573352,True,True,False,False,-1,0
2018-05-11,97.80000305175781,97.87000274658203,97.04000091552734,97.69999694824219,16778300,59.88596306309557,98.42713198069204,95.09642900739398,91.76572603409592,True,True,False,False,0,0
2018-05-17,96.76000213623047,97.54000091552734,95.83000183105469,96.18000030517578,17246700,53.259306140763215,99.08373816846611,96.03714316231864,92.99054815617117,True,True,False,False,-1,0
2018-05-22,97.68000030517578,98.16999816894531,97.19999694824219,97.5,15441200,57.64317166926807,98.9160901529998,96.71071461268834,94.50533907237687,True,True,False,False,-1,0
2018-05-24,98.7300033569336,98.94000244140625,96.80999755859375,98.30999755859375,26649300,59.69687092923463,98.93031578114004,97.26357160295758,95.59682742477513,True,True,False,False,-1,0
2018-05-29,97.83999633789062,98.87999725341797,97.2300033569336,98.01000213623047,28671000,57.98022611770123,98.98121658060924,97.5735718863351,96.16592719206096,True,True,False,False,-1,0
2018-05-31,99.29000091552734,99.98999786376953,98.61000061035156,98.83999633789062,34140900,60.85557831823741,99.41377763545889,97.78357097080776,96.15336430615663,True,True,False,False,-1,0
2018-06-07,102.6500015258789,102.69000244140625,100.37999725341797,100.87999725341797,28232200,62.11415019003217,103.02850056263867,99.3292852129255,95.63006986321233,True,True,False,False,0,0
2018-06-11,101.01000213623047,101.58999633789062,100.66999816894531,101.05000305175781,23490900,61.270042545384264,103.28639866777257,99.95214244297573,96.61788621817888,True,True,False,False,0,0
2018-06-13,101.72000122070312,102.01000213623047,100.55999755859375,100.8499984741211,29492900,59.48478286971161,103.37147504276075,100.3807133265904,97.38995161042004,True,True,False,False,0,0
2018-06-15,101.51000213623047,101.52999877929688,100.06999969482422,100.12999725341797,65738600,54.41946182313199,103.25781298210691,100.7292845589774,98.20075613584788,True,True,False,False,0,0
2018-06-25,100.0,100.11000061035156,97.30000305175781,98.38999938964844,35433300,44.00138731522297,102.77181790188635,100.94928523472377,99.1267525675612,True,True,False,False,0,0
2018-06-27,99.58000183105469,100.0199966430664,97.4000015258789,97.54000091552734,31298400,41.39124439680874,102.923044007331,100.46714292253766,98.01124183774432,True,True,False,False,0,0
2018-06-29,98.93000030517578,99.91000366210938,98.33000183105469,98.61000061035156,28053200,46.449196855479165,102.70417985679447,100.07857131958008,97.45296278236569,True,True,False,False,-1,0
2018-07-03,100.4800033569336,100.62999725341797,98.94000244140625,99.05000305175781,14670300,48.49515387732585,102.38657530489395,99.85714340209961,97.32771149930527,True,True,False,False,-1,0
2018-07-11,101.1500015258789,102.33999633789062,101.0999984741211,101.9800033569336,19644600,59.47915084910592,102.85447453339813,99.98071561540876,97.10695669741938,True,True,False,False,-1,0
2018-07-16,105.4000015258789,105.81999969482422,104.5199966430664,104.91000366210938,21786900,66.94618396098136,105.84400023945703,101.02285875592914,96.20171727240124,True,True,False,False,-1,0
2018-07-19,104.93000030517578,105.30999755859375,103.88999938964844,104.4000015258789,40171600,61.266954292856305,107.33646696681092,102.46714455740792,97.59782214800492,True,True,False,False,0,0
2018-07-24,108.56999969482422,108.81999969482422,107.26000213623047,107.66000366210938,26316600,69.07802246187839,108.98378424141714,104.19785853794643,99.41193283447572,True,True,False,False,0,0
2018-07-30,107.19000244140625,107.52999877929688,104.76000213623047,105.37000274658203,34668300,53.34932662136179,110.70820764139363,106.2414300101144,101.77465237883517,True,True,False,False,-1,0
2018-08-13,109.23999786376953,109.58000183105469,108.0999984741211,108.20999908447266,18472500,57.75382138085645,111.1675505830311,108.20357131958008,105.23959205612906,True,True,False,False,-1,0
2018-08-21,106.91999816894531,107.3499984741211,105.8499984741211,105.9800033569336,22881900,46.50901406729331,110.22420453853543,108.16285705566406,106.1015095727927,True,True,False,False,-1,0
2018-08-30,111.66999816894531,112.61000061035156,111.44000244140625,111.94999694824219,22798700,67.62006058244322,112.13979463932338,108.59642846243722,105.05306228555105,True,True,False,False,0,0
2018-09-05,111.01000213623047,111.41999816894531,108.0999984741211,108.48999786376953,32872400,49.77786220035439,113.31355512300777,109.10357121058873,104.89358729816968,True,True,False,False,-1,0
2018-09-07,108.2300033569336,108.72000122070312,107.2300033569336,108.20999908447266,22498600,48.614238240206234,113.30801930479667,109.22714233398438,105.14626536317208,True,True,False,False,-1,0
2018-09-17,113.69000244140625,113.69999694824219,111.86000061035156,112.13999938964844,20736500,59.62567528555612,114.31444724941447,111.03285653250558,107.75126581559668,True,True,False,False,-1,0
2018-09-19,113.05000305175781,113.31999969482422,111.04000091552734,111.69999694824219,21728400,56.06803289327249,114.63539376008954,111.22071347917829,107.80603319826703,True,True,False,False,-1,0
2018-09-26,114.47000122070312,115.05999755859375,113.73999786376953,113.9800033569336,19352000,61.05110098299025,116.16928300863465,112.48571395874023,108.80214490884582,True,True,False,False,-1,0
2018-09-28,114.19000244140625,114.56999969482422,113.68000030517578,114.37000274658203,21647800,62.20581101255467,115.5447463468441,113.28500039236886,111.02525443789362,True,True,False,False,-1,0
2018-10-02,115.30000305175781,115.83999633789062,114.44000244140625,115.1500015258789,20787200,63.51298234145549,115.96329599607074,113.84285790579659,111.72241981552244,True,True,False,False,0,0
2018-10-08,111.66000366210938,112.02999877929688,109.33999633789062,110.8499984741211,29640600,43.41374792891969,116.52276578827787,113.79357147216797,111.06437715605807,True,True,False,False,0,0
2018-10-11,105.3499984741211,108.93000030517578,104.19999694824219,105.91000366210938,63904300,32.413783622847944,118.74796578539281,112.70785794939313,106.66775011339345,True,True,False,False,0,0
2018-10-15,108.91000366210938,109.4800033569336,106.94999694824219,107.5999984741211,32068100,40.66357741077766,118.32490883955492,111.8542867388044,105.38366463805389,True,True,False,False,-1,0
2018-10-18,110.0999984741211,110.52999877929688,107.83000183105469,108.5,32506200,44.0642933916302,117.0804707821632,110.95785740443638,104.83524402670956,True,True,False,False,0,0
2018-10-24,108.41000366210938,108.48999786376953,101.58999633789062,102.31999969482422,63897800,33.16163180538375,114.06191638372978,108.81428582327706,103.56665526282434,True,True,False,False,0,0
2018-10-30,103.66000366210938,104.37999725341797,100.11000061035156,103.7300033569336,65350900,39.92353922722741,112.6132220067208,107.48857171194894,102.36392141717707,True,True,False,False,-1,0
2018-11-01,107.05000305175781,107.31999969482422,105.52999877929688,105.91999816894531,33384200,44.980140156847796,112.29138902419956,107.29214259556362,102.29289616692768,True,True,False,False,-1,0
2018-11-12,109.41999816894531,109.95999908447266,106.0999984741211,106.87000274658203,33621800,46.32737083539186,112.4616696268072,107.10214342389789,101.74261722098858,True,True,False,False,0,0
2018-11-14,108.0999984741211,108.26000213623047,104.47000122070312,104.97000122070312,39495100,42.684615611133474,111.99564071499546,107.19428634643555,102.39293197787563,True,True,False,False,-1,0
2018-11-20,101.80000305175781,102.97000122070312,99.3499984741211,101.70999908447266,64052500,38.46408134232201,112.44860821298612,107.23357227870396,102.0185363444218,True,True,False,False,0,0
2018-11-23,102.16999816894531,103.80999755859375,102.0,103.06999969482422,13823100,41.65603366359334,112.76824066352178,106.81214359828404,100.8560465330463,True,True,False,False,-1,0
2018-11-29,110.33000183105469,111.12000274658203,109.02999877929688,110.19000244140625,28123200,55.75577430037622,111.89706066038143,106.52500098092216,101.15294130146289,True,True,False,False,0,0
2018-12-04,111.94000244140625,112.63999938964844,108.20999908447266,108.5199966430664,45197000,51.0711099377134,113.44616098221832,107.10500008719308,100.76383919216784,True,True,False,False,0,0
2018-12-07,108.37999725341797,109.44999694824219,104.30000305175781,104.81999969482422,45044900,44.097655757015325,113.67818323070189,107.23071452549526,100.78324582028863,True,True,False,False,0,0
2018-12-17,105.41000366210938,105.80000305175781,101.70999908447266,102.88999938964844,56957300,40.80293011278087,113.28937127469085,108.39928490774972,103.50919854080858,True,True,False,False,0,0
2018-12-24,97.68000030517578,97.97000122070312,93.9800033569336,94.12999725341797,43935200,29.41564878154131,113.61977018888598,104.8349996294294,96.05022906997283,True,True,False,False,0,0
2018-12-28,102.08999633789062,102.41000366210938,99.5199966430664,100.38999938964844,38196300,42.99297611953575,111.98390390466066,103.3778566632952,94.77180942192975,True,True,False,False,0,0
2019-01-03,100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,42579100,38.895111790360914,108.76431176843556,101.58000019618443,94.3956886239333,True,True,False,False,-1,0
2019-01-14,101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,28437100,47.484556841620815,106.14344909623759,101.13285718645368,96.12226527666976,True,True,False,False,-1,0
2019-01-22,106.75,107.0999984741211,104.86000061035156,105.68000030517578,32371300,53.72668705088651,108.38548056514571,103.42357199532645,98.4616634255072,True,True,False,False,-1,0
2019-01-24,106.86000061035156,107.0,105.33999633789062,106.19999694824219,23164800,54.5069697955626,108.16627663317945,104.45142854963031,100.73658046608116,True,True,False,False,0,0
2019-01-29,104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,31490500,46.2067316663128,108.36920418002177,105.05142865862165,101.73365313722152,True,True,False,False,-1,0
2019-02-01,103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,35535700,46.192232564641415,108.53074260673043,105.25999995640346,101.9892573060765,True,True,False,False,0,0
2019-02-07,105.19000244140625,105.58999633789062,104.29000091552734,105.2699966430664,29760700,50.8722983814164,108.52900275840351,105.66714205060687,102.80528134281023,True,True,False,False,-1,0
2019-02-11,106.19999694824219,106.58000183105469,104.97000122070312,105.25,18914100,50.72424080173163,108.1218820588961,105.49071339198521,102.85954472507431,True,True,False,False,-1,0
2019-02-13,107.5,107.77999877929688,106.70999908447266,106.80999755859375,18394900,54.31540831405335,108.26716632049276,105.5471420288086,102.82711773712442,True,True,False,False,-1,0
2019-02-20,107.86000061035156,107.94000244140625,106.29000091552734,107.1500015258789,21607700,54.1601605325376,109.0270301590252,106.18071365356445,103.3343971481037,True,True,False,False,-1,0
2019-02-28,112.04000091552734,112.87999725341797,111.7300033569336,112.02999877929688,29083900,64.82156467741721,113.7382255883017,108.8278568812779,103.91748817425409,True,True,False,False,-1,0
2019-03-05,112.25,112.38999938964844,111.2300033569336,111.69999694824219,19538300,62.013347812690526,114.52670137626022,110.16214261736188,105.79758385846354,True,True,False,False,-1,0
2019-03-07,111.4000015258789,111.55000305175781,109.87000274658203,110.38999938964844,25339000,55.605010712398254,114.24038800123618,110.76428549630302,107.28818299136985,True,True,False,False,-1,0
2019-03-20,117.38999938964844,118.75,116.70999908447266,117.5199966430664,28113300,74.30835640194958,118.72169816686305,113.80928584507534,108.89687352328762,True,True,False,False,0,0
2019-03-22,119.5,119.58999633789062,117.04000091552734,117.05000305175781,33624500,63.58998998908485,120.5780053718851,114.70071465628487,108.82342394068465,True,True,False,False,-1,0
2019-03-27,117.87999725341797,118.20999908447266,115.5199966430664,116.7699966430664,22733400,60.53260484719639,120.9064635304712,116.0221437726702,111.13782401486921,True,True,False,False,-1,0
2019-04-04,120.0999984741211,120.2300033569336,118.37999725341797,119.36000061035156,20112800,65.72862289791931,120.38781817336604,118.1971435546875,116.00646893600896,True,True,False,False,-1,0
2019-04-09,118.62999725341797,119.54000091552734,118.58000183105469,119.27999877929688,17612000,63.43579938594179,121.02974581633823,118.65142931256976,116.27311280880129,True,True,False,False,-1,0
2019-04-16,121.63999938964844,121.6500015258789,120.0999984741211,120.7699966430664,14071800,67.03115529668754,121.83520858086672,119.62857164655414,117.42193471224155,True,True,False,False,-1,0
2019-04-24,125.79000091552734,125.8499984741211,124.5199966430664,125.01000213623047,31257000,76.26081037655396,125.47876896321375,121.50714329310826,117.53551762300276,True,True,False,False,-1,0
2019-04-29,129.89999389648438,130.17999267578125,129.35000610351562,129.77000427246094,16324200,83.28172154753888,130.78988426494834,123.6235716683524,116.45725907175647,True,True,False,False,0,0
2019-05-02,127.9800033569336,128.0,125.5199966430664,126.20999908447266,27350200,61.35702831099788,132.31867517089944,125.401428767613,118.48418236432656,True,True,False,False,0,0
2019-05-09,124.29000091552734,125.79000091552734,123.56999969482422,125.5,27235800,54.918440294939906,131.46810456071435,127.23499952043805,123.00189448016175,True,True,False,False,0,0
2019-05-13,124.11000061035156,125.55000305175781,123.04000091552734,123.3499984741211,33944900,47.45413978686882,131.54904460030176,127.3264274597168,123.10381031913182,True,True,False,False,0,0
2019-05-20,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,23706900,53.14123955230342,129.7626629121339,126.57999856131417,123.39733421049445,True,True,False,False,0,0
2019-05-23,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,23603800,52.177609136500806,129.31509666650703,126.41999925885882,123.52490185121061,True,True,False,False,-1,0
2019-05-29,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,22763100,48.22737134147675,129.05330572403517,126.28857149396624,123.52383726389732,True,True,False,False,-1,0
2019-06-03,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,37983600,35.90116025157049,130.0252924341402,125.80785751342773,121.59042259271527,True,True,False,False,0,0
2019-06-12,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,17092500,61.2806543247422,134.18597073159572,126.94071578979492,119.69546084799411,True,True,False,False,-1,0
2019-06-25,137.25,137.58999633789062,132.72999572753906,133.42999267578125,33327400,56.835420898767566,138.74389487466652,133.5007155282157,128.25753618176486,True,True,False,False,-1,0
2019-06-28,134.57000732421875,134.60000610351562,133.16000366210938,133.9600067138672,30043000,57.8112631087947,138.08816099096782,134.23071507045202,130.37326914993622,True,True,False,False,-1,0
2019-07-09,136.0,136.97000122070312,135.8000030517578,136.4600067138672,19953100,61.54405003566373,138.77870505015437,135.932856968471,133.0870088867876,True,True,False,False,-1,0
2019-07-17,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,20211000,55.19258984130718,139.7572153660236,136.83642905099052,133.91564273595745,True,True,False,False,0,0
2019-07-25,140.42999267578125,140.61000061035156,139.32000732421875,140.19000244140625,18356900,65.96895426733558,140.83918404153607,138.03499930245536,135.23081456337465,True,True,False,False,0,0
2019-07-31,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,38598800,46.847703705835194,142.32134724202086,138.70071302141463,135.0800788008084,True,True,False,False,0,0
2019-08-05,133.3000030517578,133.92999267578125,130.77999877929688,132.2100067138672,42749600,37.32213903722276,143.06968918447342,138.14999934605189,133.23030950763035,True,True,False,False,0,0
2019-08-12,137.07000732421875,137.86000061035156,135.24000549316406,135.7899932861328,20484300,47.63541043065386,143.14631989774307,137.8164291381836,132.48653837862412,True,True,False,False,0,0
2019-08-15,134.38999938964844,134.5800018310547,132.25,133.67999267578125,28074400,43.918660452209096,141.6636005096428,136.67428588867188,131.68497126770094,True,True,False,False,0,0
2019-08-20,138.2100067138672,138.7100067138672,137.24000549316406,137.25999450683594,21170800,51.342316696945986,140.24524686201397,136.25642830984933,132.26760975768468,True,True,False,False,0,0
2019-08-23,137.19000244140625,138.35000610351562,132.8000030517578,133.38999938964844,38508600,43.52560682484462,140.31196706941833,136.45571354457311,132.5994600197279,True,True,False,False,0,0
2019-08-28,134.8800048828125,135.75999450683594,133.5500030517578,135.55999755859375,17393300,48.075135962373835,139.83566627367017,136.30499921526228,132.7743321568544,True,True,False,False,-1,0
2019-09-03,136.61000061035156,137.1999969482422,135.6999969482422,136.0399932861328,18869300,48.74320956355213,139.75947821379918,136.29928370884485,132.83908920389052,True,True,False,False,0,0
2019-09-10,136.8000030517578,136.88999938964844,134.50999450683594,136.0800018310547,28903400,47.793543152729086,140.50031853245116,137.07928575788225,133.65825298331333,True,True,False,False,-1,0
2019-09-16,135.8300018310547,136.6999969482422,135.66000366210938,136.3300018310547,16731400,48.23123699954969,139.76367517794608,137.2135729108538,134.6634706437615,True,True,False,False,-1,0
2019-09-24,140.36000061035156,140.69000244140625,136.8800048828125,137.3800048828125,29773200,49.3056732652353,141.00266908074823,138.07000296456474,135.13733684838124,True,True,False,False,-1,0
2019-09-27,140.14999389648438,140.36000061035156,136.64999389648438,137.72999572753906,22477700,49.604947351610164,140.93362566407262,138.0671441214425,135.2006625788124,True,True,False,False,-1,0
2019-10-02,136.25,136.3699951171875,133.5800018310547,134.64999389648438,30521700,42.21489346708684,141.26854126775584,138.14071546282088,135.01288965788592,True,True,False,False,0,0
2019-10-08,137.0800018310547,137.75999450683594,135.6199951171875,135.6699981689453,25550500,45.428924792818854,141.34314404091435,137.97142791748047,134.59971179404658,True,True,False,False,-1,0
2019-10-14,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,13304300,54.75768905302396,141.01187464022325,137.9385702950614,134.86526594989954,True,True,False,False,-1,0
2019-10-18,139.75999450683594,140.0,136.55999755859375,137.41000366210938,32273500,47.46340393051783,141.92624091518115,138.18285805838448,134.4394752015878,True,True,False,False,-1,0
2019-10-22,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,27431000,45.05267115721166,141.69768381362059,138.40285709926061,135.10803038490064,True,True,False,False,-1,0
2019-10-29,144.0800018310547,144.5,142.64999389648438,142.8300018310547,20589500,59.12788322789937,143.9128848775031,139.79571533203125,135.6785457865594,True,True,False,False,-1,0
2019-10-31,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,24605100,58.86230915862695,145.48811943742103,140.4528579711914,135.41759650496178,True,True,False,False,-1,0
2019-11-06,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,16575800,59.57225696448607,147.5484302769022,141.56500026157923,135.58157024625626,True,True,False,False,-1,0
2019-11-21,149.39999389648438,149.8000030517578,148.5,149.47999572753906,18576100,68.4620669870762,151.89651671771952,147.25999995640345,142.62348319508737,True,True,False,False,0,0
2019-12-03,147.49000549316406,149.42999267578125,146.64999389648438,149.30999755859375,24066000,58.394491839909456,152.73673760685952,150.0414276123047,147.34611761774985,True,True,False,False,-1,0
2019-12-10,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,16476100,62.887420196330424,152.69333045859236,150.60928562709265,148.52524079559294,True,True,False,False,-1,0
2019-12-18,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,24129200,67.87498896095255,156.0617564889049,152.02285766601562,147.98395884312635,True,True,False,False,-1,0
2019-12-24,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,8989200,74.94228134884848,158.89554047878886,154.01000104631697,149.12446161384509,True,True,False,False,0,0
2019-12-30,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,16348400,69.15571436202667,160.33493744442106,155.5942873273577,150.85363721029435,True,True,False,False,0,0
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,21116200,65.51679115089914,160.70066950347845,157.08500017438615,153.46933084529385,True,True,False,False,-1,0
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,21634100,59.70781119837022,160.83802959182063,157.552857535226,154.26768547863136,True,True,False,False,-1,0
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,20725900,67.01046269376906,161.93019361655675,158.89214215959822,155.8540907026397,True,True,False,False,-1,0
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,23477400,65.96057401120379,163.41447567042792,159.64857046944755,155.88266526846718,True,True,False,False,-1,0
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,24138800,68.66837114649478,168.3414502231867,162.38785552978516,156.4342608363836,True,True,False,False,-1,0
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,32078100,54.319430754116006,168.95251877244192,163.51428440638952,158.07605004033712,True,True,False,False,-1,0
2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,36142700,65.24778875534194,171.78745865929557,166.04357038225447,160.29968210521338,True,True,False,False,-1,0
