Date,Open,High,Low,Close,Volume,Rsi,BBup,BBmid,BBlow,VolumeDelta,minterm,maxterm,mintermr,maxtermr,DivergenceSignal,Signal1
2015-10-21,47.91999816894531,47.9900016784668,47.11000061035156,47.20000076293945,25144300,61.273233077583214,48.05364954623683,46.999285561697825,45.94492157715882,-5657900.0,True,False,True,False,-1,0
2015-10-30,53.31999969482422,53.9900016784668,52.619998931884766,52.63999938964844,46619800,70.28101885092623,56.10990258634524,49.96428516932896,43.81866775231268,16417700.0,True,False,True,False,0,0
2015-11-25,54.09000015258789,54.22999954223633,53.689998626708984,53.689998626708984,21005100,58.93659172857908,54.855523266601466,53.803570883614675,52.751618500627885,-3594900.0,True,False,True,False,0,0
2015-12-03,55.4900016784668,55.77000045776367,53.93000030517578,54.20000076293945,38627800,57.80560711390116,55.3313202405976,54.04285676138742,52.75439328217724,-8647100.0,True,False,True,False,0,0
2015-12-11,54.709999084472656,55.099998474121094,54.0099983215332,54.060001373291016,39549500,51.05932793698863,56.24885968082704,54.77571432931082,53.30256897779461,7773700.0,True,False,True,False,1,0
2015-12-18,55.77000045776367,56.0,54.029998779296875,54.130001068115234,84684200,48.91927056262711,56.48826282951043,55.196429116385325,53.90459540326022,43403300.0,True,False,True,False,0,0
2016-01-07,52.70000076293945,53.4900016784668,52.06999969482422,52.16999816894531,56564900,35.696681988352466,57.302642645058086,55.13285691397531,52.963071182892534,17046000.0,True,False,True,False,0,0
2016-01-27,52.0099983215332,52.20000076293945,51.02000045776367,51.220001220703125,36775200,41.76539284189524,53.36352487046396,51.75857162475586,50.15361837904776,7874400.0,True,False,True,False,1,0
2016-02-09,49.02000045776367,50.2400016784668,48.66999816894531,49.279998779296875,46740500,36.889882183881134,55.145798153799625,51.844285692487446,48.54277323117527,-12550000.0,True,False,True,False,0,0
2016-02-23,52.34000015258789,52.369998931884766,50.97999954223633,51.18000030517578,28895300,46.83979984574436,53.35039915919377,51.018571036202566,48.68674291321136,3887000.0,True,False,True,False,0,0
2016-02-29,51.349998474121094,51.650001525878906,50.65999984741211,50.880001068115234,31654000,45.58382738766604,53.194898367435876,51.154999596732004,49.11510082602813,-4321900.0,True,False,True,False,0,0
2016-03-07,51.560001373291016,51.79999923706055,50.58000183105469,51.029998779296875,38407800,45.792764780408426,53.194515684596304,51.91714259556362,50.63976950653093,5373600.0,True,False,True,False,-1,0
2016-03-18,54.91999816894531,54.970001220703125,53.45000076293945,53.4900016784668,67625500,54.83056154879436,54.77313982371843,52.84357125418527,50.91400268465211,39401600.0,True,False,True,False,0,0
2016-03-28,54.209999084472656,54.290000915527344,53.33000183105469,53.540000915527344,17025100,53.48114683243846,55.112818945408236,53.46571431841169,51.81860969141515,-2924900.0,True,False,True,False,0,0
2016-04-11,54.4900016784668,55.150001525878906,54.29999923706055,54.310001373291016,21414200,52.713093595154945,55.76408441911221,54.61785697937012,53.471629539628026,-753000.0,True,False,True,False,0,0
2016-05-23,50.599998474121094,50.68000030517578,49.97999954223633,50.029998779296875,26118700,40.10820441861656,51.801483111381614,50.64642824445452,49.491373377527424,2212900.0,True,False,True,False,0,0
2016-06-03,52.380001068115234,52.41999816894531,51.599998474121094,51.790000915527344,23368300,49.722058469999304,53.444552587095274,51.582856859479634,49.721161131863994,527500.0,True,False,True,False,0,0
2016-06-15,49.779998779296875,50.119998931884766,49.689998626708984,49.689998626708984,33757600,35.609489244103884,53.705485380328284,51.668571199689595,49.631657019050905,-8819500.0,True,False,True,False,0,0
2016-06-20,50.63999938964844,50.83000183105469,50.029998779296875,50.06999969482422,35607900,40.174595002895515,53.313835750666854,51.195714133126394,49.077592515585934,-10102600.0,True,False,True,False,0,0
2016-06-27,49.099998474121094,49.150001525878906,48.040000915527344,48.43000030517578,50216300,35.58635159148039,52.52073360077639,50.55285726274763,48.58498092471887,-83286700.0,True,False,True,False,0,0
2016-07-19,53.709999084472656,53.900001525878906,52.93000030517578,53.09000015258789,53336500,58.35384157759752,54.64274617672546,52.34999983651297,50.05725349630048,21902600.0,True,False,True,False,-1,0
2016-07-27,56.61000061035156,56.79999923706055,56.11000061035156,56.189998626708984,32327500,68.00313049174858,57.758207519825845,54.57571383884975,51.39322015787366,4248500.0,True,False,True,False,0,0
2016-08-16,57.61000061035156,57.619998931884766,57.27000045776367,57.439998626708984,20523500,62.393934303704356,58.855386399138915,57.46071434020996,56.06604228128101,1239600.0,True,False,True,False,0,0
2016-08-31,57.650001525878906,57.79999923706055,57.29999923706055,57.459999084472656,20860300,55.26613743639148,58.30367036858216,57.81714194161551,57.33061351464886,3930100.0,True,False,True,False,0,0
2016-09-09,56.790000915527344,57.52000045776367,56.209999084472656,56.209999084472656,35113900,37.104375320151625,58.58960872832801,57.66642788478306,56.743247041238114,14967800.0,True,False,True,False,0,0
2016-09-14,56.38999938964844,56.630001068115234,56.029998779296875,56.2599983215332,24062500,40.84725724933163,58.662394997289056,57.40428488595145,56.14617477461384,-6067700.0,True,False,True,False,-1,0
2016-09-20,57.349998474121094,57.349998474121094,56.75,56.810001373291016,17384000,47.2262338977165,58.09494257213483,57.11785670689174,56.14077084164865,-3553100.0,True,False,True,False,-1,0
2016-09-26,57.08000183105469,57.13999938964844,56.83000183105469,56.900001525878906,21688700,47.36804330523964,58.08671866810721,57.087856837681365,56.08899500725552,1733400.0,True,False,True,False,-1,0
2016-10-04,57.27000045776367,57.599998474121094,56.970001220703125,57.2400016784668,20085900,49.31503487260615,58.156984368633765,57.40928568158831,56.66158699454285,896400.0,True,False,True,False,0,0
2016-10-13,56.70000076293945,57.29999923706055,56.31999969482422,56.91999816894531,25313700,44.84208944300644,58.250857713690955,57.49857139587402,56.74628507805709,3136200.0,True,False,True,False,0,0
2016-10-20,57.5,57.52000045776367,56.65999984741211,57.25,49455600,48.45696558926958,58.037408567331475,57.441428320748464,56.84544807416545,26577200.0,True,False,True,False,-1,0
2016-11-04,58.650001525878906,59.279998779296875,58.52000045776367,58.709999084472656,28697000,49.77454479468416,61.7698889671313,59.41142817905971,57.05296739098812,7096600.0,True,False,True,False,0,0
2016-11-14,59.02000045776367,59.08000183105469,57.279998779296875,58.119998931884766,41328400,44.001166656086774,61.08457808172214,59.61214229038784,58.13970649905353,2560600.0,True,False,True,False,0,0
2016-11-23,61.0099983215332,61.099998474121094,60.25,60.400001525878906,21848900,55.967968372128865,61.66643483588959,59.821428298950195,57.9764217620108,-1357800.0,True,False,True,False,0,0
2016-12-01,60.11000061035156,60.150001525878906,58.939998626708984,59.20000076293945,34542100,46.15026627592734,61.831634784971385,60.05142838614328,58.27122198731517,-113300.0,True,False,True,False,0,0
2016-12-16,62.95000076293945,62.95000076293945,62.119998931884766,62.29999923706055,42453100,60.5756351484652,63.68273390444693,61.21642848423549,58.75012306402406,14783200.0,True,False,True,False,0,0
2016-12-30,62.959999084472656,62.9900016784668,62.029998779296875,62.13999938964844,25579900,51.62104677823338,63.97872781242406,62.96500015258789,61.95127249275172,15329300.0,True,False,True,False,1,0
2017-01-19,62.2400016784668,62.97999954223633,62.20000076293945,62.29999923706055,18451700,49.62211515380089,63.116728543116366,62.58214269365583,62.0475568441953,-1218400.0,True,False,True,False,-1,0
2017-02-02,63.25,63.40999984741211,62.75,63.16999816894531,45827000,49.70017764298403,65.59210385484467,63.53642817905971,61.480752503274765,6155500.0,True,False,True,False,-1,0
2017-02-08,63.56999969482422,63.810001373291016,63.220001220703125,63.34000015258789,18096400,50.50880641333444,65.46338606982006,63.826428277151926,62.1894704844838,-2180800.0,True,False,True,False,-1,0
2017-02-22,64.33000183105469,64.38999938964844,64.05000305175781,64.36000061035156,19292700,56.32699077636845,65.11477581218594,64.08071381705147,63.04665182191701,-1363200.0,True,False,True,False,0,0
2017-03-14,64.52999877929688,64.55000305175781,64.1500015258789,64.41000366210938,14280200,51.382182452853286,65.15245514178841,64.50642967224121,63.86040420269401,-5819800.0,True,False,True,False,0,0
2017-03-21,65.19000244140625,65.5,64.12999725341797,64.20999908447266,26640500,47.565251375731464,65.18735776156673,64.57857186453683,63.96978596750693,12042400.0,True,False,True,False,1,0
2017-04-13,65.29000091552734,65.86000061035156,64.94999694824219,64.94999694824219,17896500,46.91999796397577,65.99738437941865,65.49071502685547,64.98404567429229,788000.0,True,False,True,False,-1,0
2017-04-19,65.6500015258789,65.75,64.88999938964844,65.04000091552734,26992800,48.051232947701386,66.00652176743665,65.4942866734096,64.98205157938256,11837200.0,True,False,True,False,-1,0
2017-05-04,69.02999877929688,69.08000183105469,68.63999938964844,68.80999755859375,21749400,70.98335505208696,70.51384223508953,67.45857184273856,64.4033014503876,-7178600.0,True,False,True,False,0,0
2017-05-12,68.61000061035156,68.61000061035156,68.04000091552734,68.37999725341797,18714100,59.43106544362462,69.7165917437961,68.72928564889091,67.74197955398571,-10075300.0,True,False,True,False,1,0
2017-05-17,68.88999938964844,69.0999984741211,67.43000030517578,67.4800033569336,30548800,47.70842018111399,69.85448366235842,68.8221435546875,67.78980344701658,-4407200.0,True,False,True,False,0,0
2017-05-31,70.52999877929688,70.73999786376953,69.80999755859375,69.83999633789062,30436400,62.186309431622476,70.5624407683889,68.80642863682338,67.05041650525787,13363600.0,True,False,True,False,0,0
2017-06-12,69.25,69.94000244140625,68.12999725341797,69.77999877929688,47761700,50.3043786494779,73.15651426520002,70.59857068743024,68.04062710966046,-1425700.0,True,False,True,False,0,0
2017-06-15,69.2699966430664,70.20999908447266,68.80000305175781,69.9000015258789,26068700,50.42452301152641,72.90272094516506,70.86642783028739,68.83013471540973,558000.0,True,False,True,False,0,0
2017-06-20,70.81999969482422,70.87000274658203,69.87000274658203,69.91000366210938,21512200,49.91174043917448,72.91224081902777,70.90714263916016,68.90204445929254,-2286100.0,True,False,True,False,0,0
2017-07-03,69.33000183105469,69.5999984741211,68.0199966430664,68.16999816894531,16165500,40.87594119766636,71.52033148784936,69.84428569248745,68.16823989712553,-7995600.0,True,False,True,False,0,0
2017-07-24,73.52999877929688,73.75,73.12999725341797,73.5999984741211,21394800,65.10481058078057,75.67821877900207,71.77857153756278,67.8789242961235,-25322300.0,True,False,True,False,0,0
2017-08-03,72.19000244140625,72.44000244140625,71.8499984741211,72.1500015258789,18214400,50.712882838153284,74.63631668778547,73.30357251848493,71.97082834918439,-8284800.0,True,False,True,False,1,0
2017-08-10,71.9000015258789,72.19000244140625,71.3499984741211,71.41000366210938,24734500,44.062771524943,74.2646167033208,72.82000132969448,71.37538595606816,2521100.0,True,False,True,False,0,0
2017-08-21,72.47000122070312,72.4800033569336,71.69999694824219,72.1500015258789,17734800,48.116538209824256,73.72441953425368,72.58285794939313,71.44129636453258,-1026700.0,True,False,True,False,-1,0
2017-08-24,72.73999786376953,72.86000061035156,72.06999969482422,72.69000244140625,17098300,51.39870038070742,73.81829561738947,72.68857247488839,71.55884933238731,3331800.0,True,False,True,False,-1,0
2017-09-06,73.73999786376953,74.04000091552734,73.3499984741211,73.4000015258789,16535800,53.208380680214376,74.54754421101676,73.1457154410226,71.74388667102845,-5020200.0,True,False,True,False,0,0
2017-10-03,74.66999816894531,74.87999725341797,74.19000244140625,74.26000213623047,12190400,52.04029387034224,75.74833867937657,74.41714368547711,73.08594869157766,-3114400.0,True,False,True,False,-1,0
2017-10-25,78.58000183105469,79.0999984741211,78.01000213623047,78.62999725341797,20410800,74.73068457107384,79.48459947614889,77.53571428571429,75.5868290952797,2893600.0,True,False,True,False,-1,0
2017-11-10,83.79000091552734,84.0999984741211,83.2300033569336,83.87000274658203,19397800,74.9010162324671,87.17995298178676,82.83999960763114,78.50004623347553,-1780600.0,True,False,True,False,0,0
2017-11-17,83.12000274658203,83.12000274658203,82.23999786376953,82.4000015258789,22079000,56.924525701579945,84.97196031509455,83.74071448189872,82.50946864870289,1116200.0,True,False,True,False,1,0
2017-11-29,84.70999908447266,84.91999816894531,83.18000030517578,83.33999633789062,27381100,56.18359568565139,84.80427470476882,83.51642881120954,82.22858291765026,5455100.0,True,False,True,False,0,0
2017-12-04,84.41999816894531,84.43000030517578,80.69999694824219,81.08000183105469,39094900,42.83279671962078,85.17411377248139,83.34642900739398,81.51874424230657,9562800.0,True,False,True,False,0,0
2017-12-14,85.43000030517578,85.87000274658203,84.52999877929688,84.69000244140625,19306000,57.343401475046065,86.508030804841,83.8192858014788,81.1305407981166,-2756700.0,True,False,True,False,0,0
2017-12-26,85.30999755859375,85.52999877929688,85.02999877929688,85.4000015258789,9891200,56.872022769708295,87.44401579082269,85.09071459089007,82.73741339095746,-4254600.0,True,False,True,False,-1,0
2017-12-29,85.62999725341797,86.05000305175781,85.5,85.54000091552734,18717400,57.09879391074523,86.60532451829064,85.6292860848563,84.65324765142196,8123100.0,True,False,True,False,-1,0
2018-01-10,87.86000061035156,88.19000244140625,87.41000366210938,87.81999969482422,18652200,65.99675631106587,88.7375202222966,86.48714283534459,84.23676544839257,-832100.0,True,False,True,False,-1,0
2018-01-19,90.13999938964844,90.61000061035156,89.66000366210938,90.0,36875000,68.59226103336475,91.02326177948039,88.12357112339565,85.2238804673109,12715300.0,True,False,True,False,-1,0
2018-01-30,93.30000305175781,93.66000366210938,92.0999984741211,92.73999786376953,38635100,69.05867313547103,94.8383957391653,90.89071382795062,86.94303191673593,7065200.0,True,False,True,False,0,0
2018-02-05,90.55999755859375,93.23999786376953,88.0,88.0,51031500,42.92252674151739,95.75829996333938,91.97642844063895,88.19455691793853,3163700.0,True,False,True,False,1,0
2018-02-08,89.70999908447266,89.87999725341797,84.76000213623047,85.01000213623047,55628700,38.19126531514535,96.81069433543325,91.67000034877232,86.52930636211138,14521100.0,True,False,True,False,0,0
2018-02-21,92.9800033569336,93.36000061035156,91.48999786376953,91.48999786376953,26922500,53.168263009025665,95.09303699562425,90.48642894199916,85.87982088837408,-3989200.0,True,False,True,False,-1,0
2018-03-01,93.98999786376953,94.56999969482422,91.83999633789062,92.8499984741211,37135600,53.93894040220597,96.01852910917495,92.06071363176618,88.1028981543574,5968300.0,True,False,True,False,0,0
2018-03-14,95.12000274658203,95.41000366210938,93.5,93.8499984741211,32132000,52.986807394642064,96.57867238326031,94.29785646711078,92.01704055096124,-3255800.0,True,False,True,False,0,0
2018-03-23,89.5,90.45999908447266,87.08000183105469,87.18000030517578,44068900,32.96779729360374,98.1286891725608,93.38785716465541,88.64702515675003,5464200.0,True,False,True,False,0,0
2018-04-02,90.47000122070312,90.87999725341797,87.51000213623047,88.5199966430664,48515400,42.74115840225042,96.54782199886114,91.78142820085797,87.01503440285481,2647900.0,True,False,True,False,-1,0
2018-04-06,91.48999786376953,92.45999908447266,89.4800033569336,90.2300033569336,38026000,46.75150419575404,94.71445737796508,90.89642824445453,87.07839911094398,8254100.0,True,False,True,False,-1,0
2018-04-25,93.30000305175781,93.30000305175781,90.27999877929688,92.30999755859375,33729300,47.53399678781346,97.45302153500143,93.64071437290737,89.82840721081331,-795500.0,True,False,True,False,-1,0
2018-05-02,94.98999786376953,95.16999816894531,93.19000244140625,93.51000213623047,27471000,49.94684345644305,97.09358555384594,94.5542858668736,92.01498617990126,-3937900.0,True,False,True,False,-1,0
2018-05-17,96.76000213623047,97.54000091552734,95.83000183105469,96.18000030517578,17246700,53.25930670932748,99.08373816846611,96.03714316231864,92.99054815617117,-138000.0,True,False,True,False,-1,0
2018-05-29,97.83999633789062,98.87999725341797,97.2300033569336,98.01000213623047,28671000,57.98022658622147,98.98121658060924,97.5735718863351,96.16592719206096,10307100.0,True,False,True,False,0,0
2018-06-15,101.51000213623047,101.52999877929688,100.06999969482422,100.12999725341797,65738600,54.41946199378904,103.25781298210691,100.7292845589774,98.20075613584788,40046800.0,True,False,True,False,0,0
2018-06-27,99.58000183105469,100.0199966430664,97.4000015258789,97.54000091552734,31298400,41.39124446151717,102.923044007331,100.46714292253766,98.01124183774432,4401200.0,True,False,True,False,0,0
2018-07-19,104.93000030517578,105.30999755859375,103.88999938964844,104.4000015258789,40171600,61.266954323630465,107.33646696681092,102.46714455740792,97.59782214800492,10677700.0,True,False,True,False,0,0
2018-07-30,107.19000244140625,107.52999877929688,104.76000213623047,105.37000274658203,34668300,53.34932663257018,110.70820764139363,106.2414300101144,101.77465237883517,-2337000.0,True,False,True,False,0,0
2018-08-21,106.91999816894531,107.3499984741211,105.8499984741211,105.9800033569336,22881900,46.509014071681904,110.22420453853543,108.16285705566406,106.1015095727927,4967700.0,True,False,True,False,-1,0
2018-09-07,108.2300033569336,108.72000122070312,107.2300033569336,108.20999908447266,22498600,48.61423824200014,113.30801930479667,109.22714233398438,105.14626536317208,-979000.0,True,False,True,False,-1,0
2018-09-19,113.05000305175781,113.31999969482422,111.04000091552734,111.69999694824219,21728400,56.06803289429922,114.63539376008954,111.22071347917829,107.80603319826703,-442500.0,True,False,True,False,-1,0
2018-09-26,114.47000122070312,115.05999755859375,113.73999786376953,113.9800033569336,19352000,61.05110098384387,116.16928300863465,112.48571395874023,108.80214490884582,-3316000.0,True,False,True,False,0,0
2018-10-11,105.3499984741211,108.93000030517578,104.19999694824219,105.91000366210938,63904300,32.41378362299997,118.74796578539281,112.70785794939313,106.66775011339345,2528000.0,True,False,True,False,0,0
2018-10-18,110.0999984741211,110.52999877929688,107.83000183105469,108.5,32506200,44.06429339174211,117.0804707821632,110.95785740443638,104.83524402670956,5958000.0,True,False,True,False,0,0
2018-10-24,108.41000366210938,108.48999786376953,101.58999633789062,102.31999969482422,63897800,33.16163180544016,114.06191638372978,108.81428582327706,103.56665526282434,20127400.0,True,False,True,False,0,0
2018-10-30,103.66000366210938,104.37999725341797,100.11000061035156,103.7300033569336,65350900,39.92353922727236,112.6132220067208,107.48857171194894,102.36392141717707,10188900.0,True,False,True,False,-1,0
2018-11-14,108.0999984741211,108.26000213623047,104.47000122070312,104.97000122070312,39495100,42.68461561115718,111.99564071499546,107.19428634643555,102.39293197787563,4120500.0,True,False,True,False,0,0
2018-11-20,101.80000305175781,102.97000122070312,99.3499984741211,101.70999908447266,64052500,38.464081342336264,112.44860821298612,107.23357227870396,102.0185363444218,19278600.0,True,False,True,False,0,0
2018-12-07,108.37999725341797,109.44999694824219,104.30000305175781,104.81999969482422,45044900,44.097655757022345,113.67818323070189,107.23071452549526,100.78324582028863,-4062500.0,True,False,True,False,0,0
2018-12-17,105.41000366210938,105.80000305175781,101.70999908447266,102.88999938964844,56957300,40.8029301127851,113.28937127469085,108.39928490774972,103.50919854080858,9914200.0,True,False,True,False,1,0
2018-12-24,97.68000030517578,97.97000122070312,93.9800033569336,94.12999725341797,43935200,29.415648781543336,113.61977018888598,104.8349996294294,96.05022906997283,-67306900.0,True,False,True,False,0,0
2018-12-28,102.08999633789062,102.41000366210938,99.5199966430664,100.38999938964844,38196300,42.99297611953797,111.98390390466066,103.3778566632952,94.77180942192975,-11302200.0,True,False,True,False,0,0
2019-01-03,100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,42579100,38.89511179036258,108.76431176843556,101.58000019618443,94.3956886239333,7249800.0,True,False,True,False,0,0
2019-01-14,101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,28437100,47.48455684162227,106.14344909623759,101.13285718645368,96.12226527666976,122900.0,True,False,True,False,-1,0
2019-01-22,106.75,107.0999984741211,104.86000061035156,105.68000030517578,32371300,53.726687050887676,108.38548056514571,103.42357199532645,98.4616634255072,-5056300.0,True,False,True,False,0,0
2019-01-29,104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,31490500,46.206731666313544,108.36920418002177,105.05142865862165,101.73365313722152,2013800.0,True,False,True,False,1,0
2019-02-01,103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,35535700,46.192232564641955,108.53074260673043,105.25999995640346,101.9892573060765,-20100700.0,True,False,True,False,0,0
2019-02-11,106.19999694824219,106.58000183105469,104.97000122070312,105.25,18914100,50.724240801732066,108.1218820588961,105.49071339198521,102.85954472507431,-2547000.0,True,False,True,False,-1,0
2019-02-20,107.86000061035156,107.94000244140625,106.29000091552734,107.1500015258789,21607700,54.160160532537994,109.0270301590252,106.18071365356445,103.3343971481037,3569200.0,True,False,True,False,-1,0
2019-03-07,111.4000015258789,111.55000305175781,109.87000274658203,110.38999938964844,25339000,55.605010712398474,114.24038800123618,110.76428549630302,107.28818299136985,7652000.0,True,False,True,False,-1,0
2019-03-22,119.5,119.58999633789062,117.04000091552734,117.05000305175781,33624500,63.58998998908494,120.5780053718851,114.70071465628487,108.82342394068465,3770100.0,True,False,True,False,0,0
2019-03-27,117.87999725341797,118.20999908447266,115.5199966430664,116.7699966430664,22733400,60.53260484719646,120.9064635304712,116.0221437726702,111.13782401486921,-3364300.0,True,False,True,False,0,0
2019-04-09,118.62999725341797,119.54000091552734,118.58000183105469,119.27999877929688,17612000,63.43579938594185,121.02974581633823,118.65142931256976,116.27311280880129,2495800.0,True,False,True,False,-1,0
2019-04-16,121.63999938964844,121.6500015258789,120.0999984741211,120.7699966430664,14071800,67.03115529668759,121.83520858086672,119.62857164655414,117.42193471224155,-1720800.0,True,False,True,False,0,0
2019-05-02,127.9800033569336,128.0,125.5199966430664,126.20999908447266,27350200,61.3570283109979,132.31867517089944,125.401428767613,118.48418236432656,528500.0,True,False,True,False,0,0
2019-05-13,124.11000061035156,125.55000305175781,123.04000091552734,123.3499984741211,33944900,47.45413978686882,131.54904460030176,127.3264274597168,123.10381031913182,3029800.0,True,False,True,False,0,0
2019-05-20,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,23706900,53.14123955230342,129.7626629121339,126.57999856131417,123.39733421049445,-2063600.0,True,False,True,False,0,0
2019-06-03,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,37983600,35.90116025157049,130.0252924341402,125.80785751342773,121.59042259271527,11336800.0,True,False,True,False,0,0
2019-06-12,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,17092500,61.2806543247422,134.18597073159572,126.94071578979492,119.69546084799411,-6821200.0,True,False,True,False,0,0
2019-06-25,137.25,137.58999633789062,132.72999572753906,133.42999267578125,33327400,56.835420898767566,138.74389487466652,133.5007155282157,128.25753618176486,12698600.0,True,False,True,False,-1,0
2019-07-09,136.0,136.97000122070312,135.8000030517578,136.4600067138672,19953100,61.54405003566373,138.77870505015437,135.932856968471,133.0870088867876,3173400.0,True,False,True,False,0,0
2019-07-17,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,20211000,55.19258984130718,139.7572153660236,136.83642905099052,133.91564273595745,-2515100.0,True,False,True,False,1,0
2019-07-31,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,38598800,46.847703705835194,142.32134724202086,138.70071302141463,135.0800788008084,21752300.0,True,False,True,False,0,0
