,EntryPrice,ExitPrice,PnL,Quantity
99,161.8300018310547,160.39999389648438,-0.0,61
100,164.35000610351562,160.2899932861328,-0.0,60
101,164.24000549316406,157.57000732421875,-0.0,60
102,166.0500030517578,155.17999267578125,-0.0,60
103,166.05999755859375,156.27000427246094,-0.0,60
104,166.1699981689453,151.75999450683594,-0.0,60
105,166.44000244140625,147.9199981689453,1111.2002563476562,60
106,165.66000366210938,150.42999267578125,-0.0,60
107,165.0,150.2100067138672,-0.0,60
108,162.94000244140625,151.1199951171875,-0.0,61
109,160.39999389648438,152.50999450683594,-0.0,62
110,160.2899932861328,154.0500030517578,-0.0,62
111,157.57000732421875,154.3300018310547,-0.0,63
112,155.17999267578125,154.13999938964844,-0.0,64
113,156.27000427246094,155.5399932861328,-0.0,63
114,151.75999450683594,157.0800018310547,0.0,65
115,147.9199981689453,156.02999877929688,0.0,67
116,150.42999267578125,153.41000366210938,0.0,66
117,150.2100067138672,153.58999633789062,0.0,66
118,151.1199951171875,150.94000244140625,-0.0,66
119,152.50999450683594,155.77000427246094,0.0,65
120,154.0500030517578,158.0,0.0,64
121,154.3300018310547,155.64999389648438,0.0,64
122,154.13999938964844,155.1199951171875,0.0,64
123,155.5399932861328,155.4600067138672,-0.0,64
124,157.0800018310547,151.91000366210938,-0.0,63
125,156.02999877929688,146.97000122070312,-0.0,64
126,153.41000366210938,149.7100067138672,-0.0,65
127,153.58999633789062,152.86000061035156,-0.0,65
128,150.94000244140625,150.92999267578125,-0.0,66
129,155.77000427246094,150.63999938964844,-0.0,64
130,158.0,151.64999389648438,-0.0,63
131,155.64999389648438,151.4499969482422,-0.0,64
132,155.1199951171875,151.6999969482422,-0.0,64
133,155.4600067138672,153.0,-0.0,64
134,151.91000366210938,151.77999877929688,-0.0,65
135,146.97000122070312,151.1699981689453,0.0,68
136,149.7100067138672,152.88999938964844,0.0,66
137,152.86000061035156,151.24000549316406,-0.0,65
138,150.92999267578125,153.14999389648438,0.0,66
139,150.63999938964844,157.5,0.0,66
140,151.64999389648438,157.3300018310547,0.0,65
141,151.4499969482422,159.25999450683594,0.0,66
142,151.6999969482422,161.16000366210938,0.0,65
143,153.0,161.7899932861328,0.0,65
144,151.77999877929688,159.97999572753906,0.0,65
145,151.1699981689453,158.92999267578125,0.0,66
146,152.88999938964844,157.00999450683594,0.0,65
147,151.24000549316406,155.5800018310547,0.0,66
148,153.14999389648438,154.27999877929688,0.0,65
149,157.5,154.72000122070312,-0.0,63
150,157.3300018310547,156.6999969482422,-0.0,63
151,159.25999450683594,157.6699981689453,-0.0,62
152,161.16000366210938,160.9199981689453,-0.0,62
153,161.7899932861328,161.75,2.4395904541015625,61
154,159.97999572753906,163.0500030517578,0.0,62
155,158.92999267578125,160.44000244140625,0.0,62
156,157.00999450683594,159.9499969482422,0.0,63
157,155.5800018310547,159.72000122070312,0.0,64
158,154.27999877929688,160.4600067138672,0.0,64
159,154.72000122070312,159.49000549316406,0.0,64
160,156.6999969482422,159.2100067138672,0.0,63
161,157.6699981689453,158.5,0.0,63
