,EntryPrice,ExitPrice,PnL,Quantity
139,133.01499938964844,135.73849487304688,0.0,75
140,134.03500366210938,136.91299438476562,0.0,74
141,131.89999389648438,136.8070068359375,0.0,75
142,136.093994140625,136.2790069580078,0.0,73
143,135.77749633789062,137.19400024414062,0.0,73
144,134.72650146484375,137.7274932861328,0.0,74
145,134.85450744628906,138.3094940185547,0.0,74
146,135.6300048828125,136.6614990234375,0.0,73
147,135.12550354003906,135.44900512695312,0.0,74
148,136.25149536132812,135.67999267578125,-0.0,73
149,135.73849487304688,137.42950439453125,0.0,73
150,136.91299438476562,140.04150390625,-228.38119506835938,73
151,136.8070068359375,141.26150512695312,0.0,73
152,136.2790069580078,142.07899475097656,0.0,73
153,137.19400024414062,141.4405059814453,0.0,72
154,137.7274932861328,144.00399780273438,0.0,72
155,138.3094940185547,144.5904998779297,-452.232421875,72
156,136.6614990234375,144.69749450683594,0.0,73
157,135.44900512695312,145.2154998779297,0.0,73
158,135.67999267578125,143.28700256347656,0.0,73
159,137.42950439453125,143.739501953125,0.0,72
160,140.04150390625,144.28050231933594,0.0,71
161,141.26150512695312,143.6909942626953,0.0,70
162,142.07899475097656,143.54100036621094,0.0,70
163,141.4405059814453,140.87600708007812,-0.0,70
164,144.00399780273438,142.33250427246094,-0.0,69
165,144.5904998779297,142.54449462890625,-0.0,69
166,144.69749450683594,144.42950439453125,-0.0,69
167,145.2154998779297,143.61000061035156,109.1739501953125,68
168,143.28700256347656,140.8000030517578,-0.0,69
169,143.739501953125,138.71949768066406,-0.0,69
170,144.28050231933594,139.0330047607422,362.07733154296875,69
171,143.6909942626953,140.2834930419922,-0.0,69
172,143.54100036621094,141.21600341796875,-0.0,69
173,140.87600708007812,142.21499633789062,0.0,70
174,142.33250427246094,141.07200622558594,-0.0,70
175,142.54449462890625,135.8300018310547,-0.0,70
176,144.42950439453125,134.35350036621094,695.2442779541016,69
177,143.61000061035156,133.67599487304688,-0.0,69
178,140.8000030517578,136.54299926757812,-0.0,71
179,138.71949768066406,133.6595001220703,-0.0,72
180,139.0330047607422,136.0229949951172,-0.0,71
181,140.2834930419922,137.56500244140625,-0.0,71
182,141.21600341796875,139.22500610351562,-0.0,70
183,142.21499633789062,139.78550720214844,-0.0,70
184,141.07200622558594,138.91400146484375,-0.0,70
185,135.8300018310547,136.44900512695312,0.0,73
186,134.35350036621094,137.58200073242188,0.0,74
187,133.67599487304688,141.1510009765625,0.0,74
188,136.54299926757812,141.3679962158203,0.0,73
189,133.6595001220703,142.7779998779297,0.0,74
190,136.0229949951172,143.23699951171875,0.0,73
191,137.56500244140625,141.7689971923828,0.0,72
192,139.22500610351562,141.88600158691406,0.0,71
193,139.78550720214844,137.56649780273438,-0.0,71
194,138.91400146484375,137.44700622558594,-0.0,71
195,136.44900512695312,139.30850219726562,0.0,73
196,137.58200073242188,146.21749877929688,0.0,72
197,141.1510009765625,145.8489990234375,0.0,70
198,141.3679962158203,148.04600524902344,0.0,70
199,142.7779998779297,143.4969940185547,0.0,70
200,143.23699951171875,145.4324951171875,0.0,69
201,141.7689971923828,146.59800720214844,0.0,70
202,141.88600158691406,148.2675018310547,0.0,70
203,137.56649780273438,148.8520050048828,0.0,72
204,137.44700622558594,149.031005859375,0.0,72
205,139.30850219726562,148.9185028076172,0.0,71
206,146.21749877929688,145.89349365234375,-0.0,68
207,145.8489990234375,145.76649475097656,-0.0,68
208,148.04600524902344,148.67799377441406,-42.343231201171875,67
209,143.4969940185547,148.45199584960938,0.0,69
210,145.4324951171875,147.87600708007812,0.0,68
211,146.59800720214844,148.0469970703125,0.0,68
212,148.2675018310547,149.8385009765625,0.0,67
213,148.8520050048828,148.92649841308594,0.0,67
214,149.031005859375,146.302001953125,182.84326171875,67
215,148.9185028076172,145.78199768066406,-0.0,67
216,145.89349365234375,146.1199951171875,0.0,68
217,145.76649475097656,142.18299865722656,-0.0,68
218,148.67799377441406,145.53050231933594,210.88192749023438,67
219,148.45199584960938,141.8975067138672,-0.0,67
220,147.87600708007812,141.05149841308594,-0.0,67
221,148.0469970703125,142.96600341796875,-0.0,67
222,149.8385009765625,142.00149536132812,517.2423706054688,66
223,148.92649841308594,143.15499877929688,-0.0,67
224,146.302001953125,147.26950073242188,0.0,68
225,145.78199768066406,148.18649291992188,0.0,68
226,146.1199951171875,147.6385040283203,0.0,68
227,142.18299865722656,148.00149536132812,0.0,70
228,145.53050231933594,145.82650756835938,0.0,68
229,141.8975067138672,143.90699768066406,0.0,70
230,141.05149841308594,146.4409942626953,0.0,70
231,142.96600341796875,144.44500732421875,0.0,69
232,142.00149536132812,141.72500610351562,-0.0,70
233,143.15499877929688,141.60699462890625,-0.0,69
234,147.26950073242188,143.47250366210938,-0.0,67
235,148.18649291992188,146.4149932861328,-0.0,67
236,147.6385040283203,146.91650390625,-0.0,67
237,148.00149536132812,147.906494140625,-0.0,67
238,145.82650756835938,146.68699645996094,0.0,68
239,143.90699768066406,146.65499877929688,0.0,69
240,146.4409942626953,146.20050048828125,-0.0,68
241,144.44500732421875,144.8520050048828,0.0,69
242,141.72500610351562,144.9915008544922,0.0,70
243,141.60699462890625,144.39950561523438,0.0,70
244,143.47250366210938,137.77499389648438,-0.0,69
245,146.4149932861328,137.74749755859375,-0.0,68
246,146.91650390625,137.01699829101562,-0.0,68
247,147.906494140625,138.66949462890625,-0.0,67
248,146.68699645996094,139.73599243164062,-0.0,68
249,146.65499877929688,141.4304962158203,-0.0,68
250,146.20050048828125,138.58700561523438,-0.0,68
251,144.8520050048828,139.48049926757812,-0.0,69
252,144.9915008544922,135.9980010986328,-0.0,68
253,144.39950561523438,135.1165008544922,-0.0,69
254,137.77499389648438,133.3074951171875,-0.0,72
255,137.74749755859375,130.35150146484375,-0.0,72
256,137.01699829101562,130.8040008544922,-0.0,72
257,138.66949462890625,126.93499755859375,-0.0,72
258,139.73599243164062,129.23300170898438,-0.0,71
259,141.4304962158203,129.0050048828125,-0.0,70
260,138.58700561523438,133.3509979248047,-0.0,72
261,139.48049926757812,135.30349731445312,-0.0,71
262,135.9980010986328,137.6439971923828,0.0,73
263,135.1165008544922,148.0,0.0,74
264,133.3074951171875,143.08999633789062,0.0,75
265,130.35150146484375,143.29299926757812,0.0,76
266,130.8040008544922,139.2010040283203,0.0,76
267,126.93499755859375,139.3990020751953,0.0,78
