Date,Open,High,Low,Close,Volume,Rsi,BBup,BBmid,BBlow,VolumeDelta,minterm,maxterm,mintermr,maxtermr,DivergenceSignal,Signal1,Signal2
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,128960800,44.22736485706751,25.07035084340698,24.33142866407122,23.592506484735456,12084400.0,False,True,False,True,0,0,0
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,104106000,48.7061823885388,24.603178350201695,23.84035723549979,23.077536120797888,-39239600.0,False,True,False,True,0,0,0
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,105104000,64.31386334332636,25.1900611552423,24.341607230050222,23.493153304858144,9984400.0,False,True,False,True,-1,0,0
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,152671600,72.93069333341566,26.493386001058123,25.066964285714285,23.640542570370446,41736800.0,False,True,False,True,-1,0,0
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,105260800,74.32466242816623,27.846696185995015,25.90089293888637,23.955089691777722,-6888000.0,False,True,False,True,0,0,0
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,103472800,73.32793054482957,27.618516340665746,26.641785894121444,25.665055447577142,28831200.0,False,True,False,True,0,0,0
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,169457200,61.75058034525052,27.441221238981175,26.924642971583776,26.408064704186376,61935600.0,False,True,False,True,0,0,0
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,359934400,71.60227725311661,28.33518889094594,26.888571330479213,25.441953770012486,-83620400.0,False,True,False,True,0,0,0
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,124296000,66.70110853687525,29.553906490001168,27.560892786298478,25.567879082595788,-19716800.0,False,True,False,True,1,0,0
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,118564400,62.654332844377016,29.76926411334311,27.977321216038295,26.18537831873348,20134800.0,False,True,False,True,0,0,0
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,192516000,68.66154238424875,29.80068842116089,29.177678653172084,28.55466888518328,98361200.0,False,True,False,True,0,0,0
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,97016800,41.1032190872712,29.893234179197236,28.394821303231375,26.896408427265513,-33223200.0,False,True,False,True,0,0,0
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,103862000,51.74604678305332,28.239623039936294,27.385535648890905,26.531448257845515,-13196400.0,False,True,False,True,-1,0,0
2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,95132800,69.09812271631549,29.794498771397905,28.43178571973528,27.069072668072657,9432800.0,False,True,False,True,0,0,0
2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,73187600,67.46942860215422,29.742042202338187,28.808750016348704,27.87545783035922,16189600.0,False,True,False,True,-1,0,0
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,110354400,72.83419091285091,29.90576975443163,29.30321434565953,28.70065893688743,12506000.0,False,True,False,True,0,0,0
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,137759200,70.62961518140953,30.175294913148463,29.453571592058456,28.73184827096845,33311600.0,False,True,False,True,-1,0,0
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,82251600,76.35601576447661,30.53624470911738,30.030892780848912,29.525540852580445,-23098800.0,False,True,False,True,-1,0,-1
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,83347600,90.40216011900554,34.636887017825984,33.29839243207659,31.959897846327195,-14681200.0,False,True,False,True,0,0,0
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,145658400,89.65747069788755,34.917585181666816,33.93107114519392,32.94455710872102,51726800.0,False,True,False,True,0,0,0
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,116760000,74.58714163575712,35.95239670095699,35.20625032697405,34.46010395299111,-16739200.0,False,True,False,True,0,0,0
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,79565600,74.5310180457275,36.37618848781174,35.53250013078962,34.688811773767505,-377200.0,False,True,False,True,0,0,0
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,75486000,64.46959827179064,36.21340218350581,35.62964303152902,35.04588387955223,6948800.0,False,True,False,True,0,0,0
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,181408800,71.58658706513224,36.77011749452146,35.797321047101704,34.82452459968195,46997200.0,False,True,False,True,-1,0,0
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,156521600,80.45613370838332,38.33237512842892,36.56499971662249,34.797624304816054,-38488000.0,False,True,False,True,-1,0,-1
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,130108000,80.69904419556879,39.32406253694524,37.18928527832031,35.05450801969538,21087600.0,False,True,False,True,0,0,0
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,91865600,63.87187334203206,39.58356310867099,38.10482134137835,36.62607957408571,-15977600.0,False,True,False,True,0,0,0
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,111082800,65.41774651123986,39.0757416823806,38.40517807006836,37.734614457756116,45466400.0,False,True,False,True,0,0,0
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,84278400,62.829938914236685,38.85934015192082,38.44678497314453,38.034229794368244,-22221200.0,False,True,False,True,1,0,0
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,130165600,42.82826572459867,39.7967870187398,37.48535646711077,35.17392591548174,-71278800.0,False,True,False,True,0,0,0
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,141757600,44.053037224967376,38.93903310732813,36.90446390424456,34.86989470116099,65332400.0,False,True,False,True,0,0,0
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,88329600,44.765181077406844,37.11530589316113,36.378928320748464,35.6425507483358,-10718000.0,False,True,False,True,0,0,0
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,83692000,63.12256750743005,37.87860264659628,36.53571401323591,35.19282537987554,12216800.0,False,True,False,True,-1,0,0
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,63124000,68.13918990614637,38.700486843776396,37.26571437290737,35.83094190203834,-12291600.0,False,True,False,True,-1,0,-1
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,279747200,68.82603809285419,38.83084148218559,37.760357175554546,36.6898728689235,138272800.0,False,True,False,True,-1,0,0
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,104526000,72.25998811325289,40.50297333831581,38.50803593226841,36.513098526221015,-40297600.0,False,True,False,True,0,0,0
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,117862000,65.71566796502356,41.12346167119829,38.96678597586496,36.810110280531624,29371200.0,False,True,False,True,0,0,0
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,77596400,60.09034595413674,40.63192555782118,39.71196447099958,38.79200338417799,-8822000.0,False,True,False,True,0,0,0
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,66364400,67.09085333293967,41.29353857730697,40.174821853637695,39.05610512996842,-40776000.0,False,True,False,True,0,0,0
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,196458400,51.54417636599895,41.23738630572636,40.35410744803293,39.470828590339494,101415600.0,False,True,False,True,0,0,0
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,75989200,63.19344146375787,40.0001956685365,38.95517839704241,37.91016112554832,-20496800.0,False,True,False,True,-1,0,0
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,144187200,74.57623654066732,41.86532452950549,39.84339305332729,37.82146157714909,-34616000.0,False,True,False,True,-1,0,-1
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,97638000,78.3278988934416,44.99142543907658,41.33839307512556,37.68536071117454,192000.0,False,True,False,True,0,0,0
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,56106800,65.80685928021796,44.4419102475079,43.29535729544504,42.148804343382174,-46248800.0,False,True,False,True,1,0,0
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,141095200,57.9663470321014,43.96391314619229,42.90035738263811,41.836801619083936,47674400.0,False,True,False,True,0,0,0
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,117684400,65.77707595506952,43.859147745745176,42.835178647722515,41.81120954969985,-42992800.0,False,True,False,True,0,0,0
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,94640000,58.89360825879907,44.3039593285206,43.27321406773159,42.242468806942576,4901600.0,False,True,False,True,0,0,0
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,124773600,67.18876874078245,44.996660247609135,43.619999749319895,42.243339251030655,-12773600.0,False,True,False,True,0,0,0
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,188923200,35.765774362324485,45.67595550511174,43.41285705566406,41.14975860621639,59007600.0,False,True,False,True,0,0,0
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,272975200,37.79170623215948,45.814124633504896,42.477857044764924,39.14158945602495,-17978800.0,False,True,False,True,0,0,0
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,204588800,57.70423371253338,43.42591873619818,40.86910711015974,38.3122954841213,42009200.0,False,True,False,True,-1,0,0
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,152648800,64.53124504460304,45.38608440001386,41.85464286804199,38.32320133607013,17399200.0,False,True,False,True,0,0,0
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,113605600,59.1662859446107,45.45541706219633,43.42071451459612,41.38601196699591,-40210400.0,False,True,False,True,0,0,0
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,128828400,65.3360028359033,45.513496183244364,44.15928595406668,42.805075724889,87600.0,False,True,False,True,0,0,0
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,150164800,48.52888432991653,46.14153762107353,43.877143314906526,41.61274900873952,-13950400.0,False,True,False,True,0,0,0
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,107732800,51.60196545837585,44.517667802275696,42.65125029427664,40.78483278627759,-30689200.0,False,True,False,True,-1,0,0
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,106421600,60.04641403833604,44.618278018923306,42.87125015258789,41.124222286252476,20108000.0,False,True,False,True,-1,0,0
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,111957200,72.31249872530073,48.64469360719466,43.54696464538574,38.44923568357682,19112400.0,False,True,False,True,0,0,0
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,69844000,64.8810437192466,47.45055931385105,46.928392682756694,46.40622605166234,-23092000.0,False,True,False,True,0,0,0
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,83734400,71.519472894543,48.41397082532624,47.22874995640346,46.043529087480685,-2529600.0,False,True,False,True,0,0,0
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,67644400,64.12744398527808,48.7786067222948,47.59624971662249,46.41389271095017,-5589600.0,False,True,False,True,1,0,0
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,70925200,52.04153552783478,47.82605882297503,46.61071423121861,45.39536963946219,-20025600.0,False,True,False,True,0,0,0
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,79026400,59.30311741095691,47.37886312628212,46.410535539899556,45.44220795351699,9085600.0,False,True,False,True,0,0,0
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,81147200,59.15143638207798,48.52968720846444,47.23910713195801,45.94852705545158,15573600.0,False,True,False,True,-1,0,0
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,66839600,65.24047685772591,48.60778537507178,47.76160757882254,46.915429782573305,-7952000.0,False,True,False,True,-1,0,-1
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,101701600,77.11348194270498,52.471406999230574,49.00875037057059,45.5460937419106,-32088000.0,False,True,False,True,0,0,0
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,93970400,73.77060692215682,53.76503899707127,49.89303616115025,46.021033325229226,3868400.0,False,True,False,True,0,0,0
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,141708000,80.10000393263668,54.85474106559235,51.906607491629465,48.95847391766658,27706400.0,False,True,False,True,-1,0,0
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,109560400,84.91172602738915,57.27651694823119,54.64250046866281,52.00848398909443,-63800000.0,False,True,False,True,0,0,0
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,166825600,64.97208029684862,57.54596767166176,55.69160761151995,53.83724755137814,-30289200.0,False,True,False,True,0,0,0
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,114619200,67.9908038836976,57.89102341156967,55.69142859322684,53.49183377488401,15466400.0,False,True,False,True,0,0,0
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,107564000,56.96104119821418,58.06883086082507,56.13053567068918,54.19224048055329,-11091600.0,False,True,False,True,1,0,0
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,116736000,50.915970556474285,58.412156259284515,55.97589274815151,53.5396292370185,-6428000.0,False,True,False,True,0,0,0
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,155071200,52.15952064655176,57.22143573459812,55.27232115609305,53.32320657758798,39902800.0,False,True,False,True,-1,0,0
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,233292800,53.08680593891445,56.22606509112798,54.593214307512554,52.96036352389713,79857200.0,False,True,False,True,1,0,0
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,133697600,44.86685538637792,56.89608197426472,53.630178451538086,50.364274928811454,6166000.0,False,True,False,True,1,0,0
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,147713200,37.70682872659042,56.05105959842971,50.86196436200823,45.67286912558675,-38202000.0,False,True,False,True,1,0,0
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,184250000,37.233080683387676,52.13670868748194,46.657321384974885,41.17793408246783,18700400.0,False,True,False,True,0,0,0
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,163210000,42.77965217508177,48.92404931117676,45.51125008719308,42.09845086320941,5084000.0,False,True,False,True,0,0,0
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,127594400,35.956551888291045,46.07944504487727,43.628929138183594,41.17841323148992,-14916400.0,False,True,False,True,1,0,0
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,135366000,34.171772433987016,46.30186545696278,43.170715059552876,40.03956466214297,-41785600.0,False,True,False,True,0,0,0
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,234330000,36.44970237495774,44.76536857710287,40.8826789855957,36.99998939408854,85653200.0,False,True,False,True,0,0,0
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,148158800,38.07079660664678,43.20424865825281,39.92910712105887,36.65396558386493,8144800.0,False,True,False,True,-1,0,0
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,143122800,41.70570517796283,40.4944249174423,38.13999966212681,35.78557440681132,-37273600.0,False,True,False,True,0,0,0
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,135004000,47.26636148993315,40.23542577019662,38.12285723005022,36.010288689903824,15719200.0,False,True,False,True,-1,0,0
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,134142000,49.965915174808025,39.59591133384053,38.32946423121861,37.063017128596684,32376000.0,False,True,False,True,-1,0,0
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,112958400,66.8226730511406,44.181417878426835,40.343214307512554,36.50501073659827,-31448000.0,False,True,False,True,0,0,0
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,89134000,60.479487972126265,45.00519429599864,41.44624982561384,37.88730535522904,5160400.0,False,True,False,True,0,0,0
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,109744800,64.84945178746744,44.09682797337649,43.154999596732004,42.21317122008752,6200000.0,False,True,False,True,-1,0,0
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,204136800,80.46532611519017,48.642736399514355,45.36571448189871,42.08869256428307,79996000.0,False,True,False,True,0,0,0
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,93292000,80.4505107069403,51.71994568372659,50.063571384974885,48.40719708622318,15534000.0,False,True,False,True,0,0,0
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,106178800,40.2851049477882,54.24876381513403,50.32928548540388,46.409807155673725,-39940000.0,False,True,False,True,1,0,0
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,84873600,32.35229480102143,49.064383378777244,46.18875013078962,43.313116882802,-29051200.0,False,True,False,True,0,0,0
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,107731600,59.66450496390912,48.63627298202452,45.51125008719308,42.386227192361645,2848000.0,False,True,False,True,-1,0,0
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,86056000,64.03729142267376,51.36625270915289,47.660535539899556,43.95481837064622,1559200.0,False,True,False,True,-1,0,0
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,45448000,66.29946205908223,51.19112373765278,49.66946465628488,48.14780557491698,-22292800.0,False,True,False,True,0,0,0
