,EntryPrice,ExitPrice,PnL,Quantity
0,129.41000366210938,127.83000183105469,-0.0,77
1,131.00999450683594,132.02999877929688,0.0,76
2,126.5999984741211,136.8699951171875,0.0,78
3,130.9199981689453,139.07000732421875,0.0,76
4,132.0500030517578,142.9199981689453,0.0,75
5,128.97999572753906,143.16000366210938,0.0,77
6,128.8000030517578,142.05999755859375,0.0,77
7,130.88999938964844,137.08999633789062,0.0,76
8,128.91000366210938,131.9600067138672,0.0,77
9,127.13999938964844,134.13999938964844,0.0,78
10,127.83000183105469,134.99000549316406,0.0,78
11,132.02999877929688,133.94000244140625,0.0,75
12,136.8699951171875,137.38999938964844,0.0,73
13,139.07000732421875,136.75999450683594,-0.0,71
14,142.9199981689453,136.91000366210938,-0.0,69
15,143.16000366210938,136.00999450683594,-0.0,69
16,142.05999755859375,135.38999938964844,-0.0,70
17,137.08999633789062,135.1300048828125,-0.0,72
18,131.9600067138672,135.3699951171875,0.0,75
19,134.13999938964844,133.19000244140625,-0.0,74
20,134.99000549316406,130.83999633789062,-0.0,74
21,133.94000244140625,129.7100067138672,-0.0,74
22,137.38999938964844,129.8699951171875,-0.0,72
23,136.75999450683594,126.0,-0.0,73
24,136.91000366210938,125.86000061035156,-0.0,73
25,136.00999450683594,125.3499984741211,-0.0,73
26,135.38999938964844,120.98999786376953,-0.0,73
27,135.1300048828125,121.26000213623047,-0.0,74
28,135.3699951171875,127.79000091552734,-0.0,73
29,133.19000244140625,125.12000274658203,-0.0,75
30,130.83999633789062,122.05999755859375,-0.0,76
31,129.7100067138672,120.12999725341797,-0.0,77
32,129.8699951171875,121.41999816894531,-0.0,77
33,126.0,116.36000061035156,-0.0,79
34,125.86000061035156,121.08999633789062,-0.0,79
35,125.3499984741211,119.9800033569336,-0.0,79
36,120.98999786376953,121.95999908447266,0.0,82
37,121.26000213623047,121.02999877929688,-0.0,82
38,127.79000091552734,123.98999786376953,-0.0,78
39,125.12000274658203,125.56999969482422,0.0,79
40,122.05999755859375,124.76000213623047,0.0,81
41,120.12999725341797,120.52999877929688,0.0,83
42,121.41999816894531,119.98999786376953,-0.0,82
43,116.36000061035156,123.38999938964844,0.0,85
44,121.08999633789062,122.54000091552734,0.0,82
45,119.9800033569336,120.08999633789062,0.0,83
46,121.95999908447266,120.58999633789062,-0.0,81
47,121.02999877929688,121.20999908447266,0.0,82
48,123.98999786376953,121.38999938964844,-0.0,80
49,125.56999969482422,119.9000015258789,-0.0,79
50,124.76000213623047,122.1500015258789,-0.0,80
51,120.52999877929688,123.0,0.0,82
52,119.98999786376953,125.9000015258789,0.0,83
53,123.38999938964844,126.20999908447266,0.0,81
54,122.54000091552734,127.9000015258789,0.0,81
55,120.08999633789062,130.36000061035156,0.0,83
56,120.58999633789062,133.0,0.0,82
57,121.20999908447266,131.24000549316406,0.0,82
58,121.38999938964844,134.42999267578125,0.0,82
59,119.9000015258789,132.02999877929688,0.0,83
60,122.1500015258789,134.5,0.0,81
61,123.0,134.16000366210938,0.0,81
62,125.9000015258789,134.83999633789062,0.0,79
63,126.20999908447266,133.11000061035156,0.0,79
64,127.9000015258789,133.5,0.0,78
65,130.36000061035156,131.94000244140625,0.0,76
66,133.0,134.32000732421875,0.0,75
67,131.24000549316406,134.72000122070312,0.0,76
68,134.42999267578125,134.38999938964844,-0.0,74
69,132.02999877929688,133.5800018310547,0.0,75
70,134.5,133.47999572753906,-0.0,74
71,134.16000366210938,131.4600067138672,-0.0,74
72,134.83999633789062,132.5399932861328,-0.0,74
73,133.11000061035156,127.8499984741211,-0.0,75
74,133.5,128.10000610351562,-0.0,74
75,131.94000244140625,129.74000549316406,-0.0,75
76,134.32000732421875,130.2100067138672,-0.0,74
77,134.72000122070312,126.8499984741211,582.3802032470703,74
78,134.38999938964844,125.91000366210938,-0.0,74
79,133.5800018310547,122.7699966430664,-0.0,74
80,133.47999572753906,124.97000122070312,-0.0,74
81,131.4600067138672,127.44999694824219,-0.0,76
82,132.5399932861328,126.2699966430664,-0.0,75
83,127.8499984741211,124.8499984741211,-0.0,78
84,128.10000610351562,124.69000244140625,-0.0,78
85,129.74000549316406,127.30999755859375,-0.0,77
86,130.2100067138672,125.43000030517578,-0.0,76
87,126.8499984741211,127.0999984741211,0.0,78
88,125.91000366210938,126.9000015258789,0.0,79
89,122.7699966430664,126.8499984741211,0.0,81
90,124.97000122070312,125.27999877929688,0.0,80
91,127.44999694824219,124.61000061035156,-0.0,78
92,126.2699966430664,124.27999877929688,-0.0,79
93,124.8499984741211,125.05999755859375,0.0,80
94,124.69000244140625,123.54000091552734,-0.0,80
95,127.30999755859375,125.88999938964844,-0.0,78
96,125.43000030517578,125.9000015258789,0.0,79
97,127.0999984741211,126.73999786376953,-0.0,78
98,126.9000015258789,127.12999725341797,0.0,78
99,126.8499984741211,126.11000061035156,-0.0,78
100,125.27999877929688,127.3499984741211,0.0,79
101,124.61000061035156,130.47999572753906,0.0,80
102,124.27999877929688,129.63999938964844,0.0,80
103,125.05999755859375,130.14999389648438,0.0,79
104,123.54000091552734,131.7899932861328,0.0,80
105,125.88999938964844,130.4600067138672,0.0,79
106,125.9000015258789,132.3000030517578,0.0,79
107,126.73999786376953,133.97999572753906,0.0,78
108,127.12999725341797,133.6999969482422,0.0,78
109,126.11000061035156,133.41000366210938,0.0,79
110,127.3499984741211,133.11000061035156,0.0,78
111,130.47999572753906,134.77999877929688,0.0,76
112,129.63999938964844,136.3300018310547,0.0,77
113,130.14999389648438,136.9600067138672,0.0,76
