Date,Open,High,Low,Close,Volume,Rsi,BBup,BBmid,BBlow,VolumeDelta,minterm,maxterm,mintermr,maxtermr,DivergenceSignal,Signal1,Signal2
2015-01-30,25.950000762939453,27.155000686645508,25.909000396728516,26.877500534057617,121108000,54.50616998111775,27.3349958187889,25.892714500427246,24.45043318206559,42090000.0,False,True,False,True,0,0,0
2015-02-13,27.375499725341797,27.62700080871582,27.329999923706055,27.558000564575195,47382000,60.67851651930155,27.655949978557874,26.586857523236954,25.517765067916034,-1208000.0,False,True,False,True,0,0,0
2015-02-19,27.12350082397461,27.343000411987305,27.037500381469727,27.322500228881836,30834000,57.04891804837885,27.626249989286134,26.898500306265696,26.170750623245258,-330000.0,False,True,False,True,0,0,0
2015-03-05,28.981000900268555,29.15999984741211,28.911500930786133,29.071500778198242,35918000,70.77553947716989,29.382584748513086,27.79835741860526,26.214130088697434,-2046000.0,False,True,False,True,0,0,0
2015-03-18,27.886499404907227,28.32550048828125,27.674999237060547,28.308000564575195,35324000,56.220910936220406,29.26565432532167,28.35114315577916,27.436631986236648,6432000.0,False,True,False,True,0,0,0
2015-03-24,28.427000045776367,29.0939998626709,28.404499053955078,28.87700080871582,79156000,62.13049881751661,29.075076000654967,28.268143108912877,27.461210217170787,48922000.0,False,True,False,True,0,0,0
2015-04-08,27.299999237060547,27.575000762939453,27.299999237060547,27.441999435424805,28386000,45.39638418813076,28.889419309460433,27.871464320591517,26.853509331722602,1068000.0,False,True,False,True,1,0,0
2015-04-13,27.352500915527344,27.66349983215332,27.315000534057617,27.43199920654297,29326000,45.39192597985336,28.685335137604387,27.6972142628261,26.709093388047815,3222000.0,False,True,False,True,0,0,0
2015-04-24,29.002500534057617,29.235000610351562,28.417499542236328,28.683000564575195,92168000,64.01033357090267,28.28170222707139,27.370464052472794,26.4592258778742,13984000.0,False,True,False,True,0,0,0
2015-05-04,27.54949951171875,27.83449935913086,27.36949920654297,27.642000198364258,35260000,49.64072674611323,28.695090725245638,27.60607133592878,26.517051946611925,-1312000.0,False,True,False,True,1,0,0
2015-05-08,27.443500518798828,27.639999389648438,27.401500701904297,27.447500228881836,28226000,48.983064664909506,28.670987779805426,27.632071358816965,26.593154937828505,-3618000.0,False,True,False,True,0,0,0
2015-05-14,27.19849967956543,27.484500885009766,27.125,27.459999084472656,31736000,50.29668316927158,28.373946637346847,27.453428540910995,26.532910444475142,7498000.0,False,True,False,True,-1,0,0
2015-05-21,27.510000228881836,27.88050079345703,27.46500015258789,27.840499877929688,34170000,55.79914144445398,27.892738794506418,27.310392788478307,26.728046782450196,3330000.0,False,True,False,True,0,0,0
2015-06-03,27.7549991607666,27.899499893188477,27.607500076293945,27.76449966430664,26710000,53.97148806464135,27.922878942364868,27.553107125418528,27.183335308472188,-5132000.0,False,True,False,True,1,0,0
2015-06-10,27.28499984741211,27.73900032043457,27.25550079345703,27.6299991607666,30316000,52.391695047147,27.98577003450583,27.536357062203543,27.086944089901255,300000.0,False,True,False,True,0,0,0
2015-06-23,27.989500045776367,28.2450008392334,27.857500076293945,28.16950035095215,31396000,61.3447203466416,28.167407123719485,27.529321261814662,26.89123539990984,-3356000.0,False,True,False,True,0,0,0
2015-07-07,27.37150001525879,27.549999237060547,26.99250030517578,27.50149917602539,33578000,50.28884885686777,28.30138929081702,27.57332134246826,26.845253394119503,7964000.0,False,True,False,True,0,0,0
2015-07-17,34.0,35.150001525878906,33.900001525878906,34.98099899291992,257162000,88.63983759956068,32.514714010385816,28.397535732814244,24.28035745524267,144520000.0,False,True,False,True,0,0,0
2015-08-05,33.287498474121094,33.99549865722656,33.27899932861328,33.66450119018555,36448000,68.01946897294361,35.191761003970484,33.618285860334126,32.04481071669777,10260000.0,False,True,False,True,0,0,0
2015-08-12,34.7244987487793,34.79999923706055,34.0255012512207,34.57350158691406,58498000,70.43933179428002,34.42695796554805,33.33903612409319,32.25111428263833,-51382000.0,False,True,False,True,0,0,0
2015-08-17,34.402000427246094,34.73699951171875,34.15299987792969,34.705501556396484,24680000,69.69040057464612,34.98482988281632,33.68650027683803,32.38817067085974,-2918000.0,False,True,False,True,0,0,0
2015-08-27,33.5994987487793,33.69900131225586,32.55500030517578,33.39799880981445,58974000,53.93643706604425,36.164517136690094,33.49807153429304,30.831625931895985,-28766000.0,False,True,False,True,0,0,0
2015-09-17,33.3745002746582,34.0994987487793,33.25,33.583499908447266,47752000,57.461530258765194,33.74227071419851,32.48710754939488,31.231944384591248,21500000.0,False,True,False,True,0,0,0
2015-09-24,32.44850158691406,32.8385009765625,32.10850143432617,32.74549865722656,38692000,50.18944212891484,33.817697337023326,32.73807185036795,31.658446363712578,9532000.0,False,True,False,True,0,0,0
2015-10-05,33.08000183105469,33.6515007019043,32.79349899291992,33.58399963378906,37960000,58.40264971170974,34.128619721282796,32.580499921526226,31.032380121769656,-10828000.0,False,True,False,True,-1,0,0
2015-10-19,34.70000076293945,35.012001037597656,34.61050033569336,34.997501373291016,30172000,67.66218749944807,35.37771760373909,33.63292843954904,31.888139275358988,-6144000.0,False,True,False,True,-1,0,-1
2015-11-06,37.96950149536133,38.1510009765625,37.75149917602539,38.08000183105469,33544000,74.58790632565591,39.3855317807452,36.4625358581543,33.5395399355634,-11942000.0,False,True,False,True,0,0,0
2015-11-11,38.11899948120117,38.45399856567383,37.98749923706055,38.26250076293945,41866000,72.84214675875138,38.650759975377824,37.33875002179827,36.026740068218714,12068000.0,False,True,False,True,0,0,0
2015-11-20,38.46500015258789,38.965999603271484,38.20500183105469,38.849998474121094,55478000,68.64347647931268,38.70295556884573,37.837964466639924,36.97297336443412,27400000.0,False,True,False,True,0,0,0
2015-12-01,38.34700012207031,39.25,38.29750061035156,39.18949890136719,40398000,66.46913934520686,39.37600452356064,38.17642865862165,36.97685279368267,6812000.0,False,True,False,True,0,0,0
2015-12-16,38.32849884033203,39.07500076293945,37.852500915527344,38.829498291015625,53120000,58.116353147309376,39.34914505077224,38.443678447178435,37.53821184358463,3734000.0,False,True,False,True,0,0,0
2015-12-29,39.3494987487793,39.93450164794922,39.310001373291016,39.698001861572266,38430000,63.65706059525691,39.421844479058336,38.34782109941755,37.273797719776766,7274000.0,False,True,False,True,0,0,0
2016-01-12,37.037498474121094,37.41699981689453,36.82149887084961,37.266998291015625,46816000,44.012050209916715,40.03983535518776,38.1307498386928,36.22166432219784,-4080000.0,False,True,False,True,0,0,0
2016-01-22,37.099998474121094,37.428001403808594,37.025001525878906,37.27299880981445,47146000,50.08229384470285,38.396038427141825,36.79228564671108,35.18853286628033,-4792000.0,False,True,False,True,-1,0,0
2016-02-02,40.025001525878906,40.51750183105469,39.029998779296875,39.045501708984375,135846000,60.96129504899827,38.92981727702568,36.84835760934012,34.76689794165456,24324000.0,False,True,False,True,0,0,0
2016-02-17,36.349998474121094,36.6879997253418,35.830501556396484,36.5984992980957,49154000,50.37459076708787,39.16091356719633,36.49782180786133,33.834730048526325,5710000.0,False,True,False,True,1,0,0
2016-02-22,36.47549819946289,36.74250030517578,36.17250061035156,36.45249938964844,37516000,49.879467859186825,38.21436733260749,36.098714283534456,33.983061234461424,2598000.0,False,True,False,True,0,0,0
2016-02-25,36.14649963378906,36.47549819946289,35.6614990234375,36.45600128173828,36146000,50.41866768109462,36.778333551312144,35.76653535025461,34.75473714919707,-946000.0,False,True,False,True,-1,0,0
2016-03-01,36.064998626708984,37.11650085449219,35.93199920654297,37.10850143432617,60112000,55.175377583142925,37.02810758408316,36.03549984523228,35.0428921063814,15044000.0,False,True,False,True,-1,0,0
2016-03-21,37.695499420166016,38.16699981689453,37.563499450683594,38.108001708984375,28774000,62.28262440430237,38.59459045352544,37.01532145908901,35.436052464652576,-27448000.0,False,True,False,True,0,0,0
2016-04-06,37.891998291015625,38.42100143432617,37.814998626708984,38.403499603271484,25312000,59.62997042271817,38.590732650073875,38.07264300755092,37.55455336502797,834000.0,False,True,False,True,-1,0,0
2016-04-18,39.009498596191406,39.4275016784668,38.88050079345703,39.38399887084961,33540000,67.7547528821316,39.22824279188569,38.389642987932476,37.55104318397926,1828000.0,False,True,False,True,0,0,0
2016-04-21,38.865501403808594,39.08399963378906,38.57749938964844,39.0,77628000,60.57399390631538,39.409037782588285,38.49771417890276,37.58639057521724,43366000.0,False,True,False,True,1,0,0
2016-05-02,35.59600067138672,35.77050018310547,35.31800079345703,35.72050094604492,33476000,35.41990588783031,40.470752690945375,37.501107352120535,34.531462013295695,-24802000.0,False,True,False,True,0,0,0
