Date,Open,High,Low,Close,Volume,Rsi,BBup,BBmid,BBlow,VolumeDelta,minterm,maxterm,mintermr,maxtermr,DivergenceSignal,Signal1
2015-01-27,76.70999908447266,76.87999725341797,75.62999725341797,75.77999877929688,20110000,39.82131192374877,78.80403181385698,76.60642841884068,74.40882502382438,849200.0,True,False,True,False,0,0
2015-02-02,76.11000061035156,76.13999938964844,73.75,74.98999786376953,41955300,39.7908657357777,78.55887855062099,76.34571402413505,74.13254949764911,-694200.0,True,False,True,False,0,0
2015-02-09,74.05000305175781,74.83000183105469,73.44999694824219,74.44000244140625,16194300,38.5055651752722,78.49151031555996,76.15642874581474,73.82134717606951,-5016700.0,True,False,True,False,0,0
2015-02-17,75.30000305175781,76.91000366210938,75.08000183105469,75.5999984741211,25254400,45.03546298863312,77.44678973038188,75.71142905099052,73.97606837159915,6632500.0,True,False,True,False,-1,0
2015-02-24,78.5,79.4800033569336,78.0999984741211,78.44999694824219,18897100,55.60248940674407,80.10001776208959,76.62428556169782,73.14855336130604,-5242000.0,True,False,True,False,0,0
2015-02-27,80.68000030517578,81.2300033569336,78.62000274658203,78.97000122070312,30739200,55.40297073400946,81.40797114188736,77.5692858014788,73.73060046107024,-372700.0,True,False,True,False,0,0
2015-03-10,78.5,79.26000213623047,77.55000305175781,77.55000305175781,23067100,45.99986563014068,81.40572218414077,79.57214300973075,77.73856383532073,4142000.0,True,False,True,False,0,0
2015-03-25,85.5,85.5199966430664,82.91999816894531,82.91999816894531,37436100,59.68473262511462,85.84796623579709,80.65000098092216,75.45203572604723,4859600.0,True,False,True,False,0,0
2015-04-02,82.25,82.55999755859375,81.44000244140625,81.55999755859375,19664100,52.49328224537195,86.03161456579747,82.32214300973075,78.61267145366403,-2394100.0,True,False,True,False,0,0
2015-04-10,82.20999908447266,82.61000061035156,81.91000366210938,82.04000091552734,12529700,53.86182646576574,84.78878437564383,82.77642822265625,80.76407206966867,-3397600.0,True,False,True,False,0,0
2015-04-17,81.4800033569336,82.11000061035156,80.37000274658203,80.77999877929688,24215000,44.89379288915914,83.64769919074104,82.30214200701032,80.9565848232796,10445300.0,True,False,True,False,1,0
2015-04-30,80.01000213623047,80.95999908447266,78.31999969482422,78.7699966430664,28999000,37.764642291503826,85.07480602012309,82.10285677228656,79.13090752445002,2568700.0,True,False,True,False,1,0
2015-05-05,78.55000305175781,78.80000305175781,77.22000122070312,77.55999755859375,22311300,34.22665849601218,85.07999046401156,81.11142785208565,77.14286524015975,7619300.0,True,False,True,False,0,0
2015-05-12,77.87000274658203,77.88999938964844,76.79000091552734,77.45999908447266,21285300,35.60265174558319,82.61434270892774,79.4028570992606,76.19137148959346,2411200.0,True,False,True,False,0,0
2015-05-26,80.43000030517578,80.5999984741211,79.08000183105469,79.33000183105469,16321300,45.277653291417195,82.03413051777564,79.51071493966239,76.98729936154915,-3246600.0,True,False,True,False,0,0
