Date,Open,High,Low,Close,Volume,Rsi,BBup,BBmid,BBlow,VolumeDelta,minterm,maxterm,mintermr,maxtermr,DivergenceSignal,Signal1
2015-02-09,5.070000171661377,5.110000133514404,5.037499904632568,5.09499979019165,27394400,53.932857089019,5.266923092138294,5.024285691125052,4.781648290111811,6342000.0,True,False,True,False,0,0
2015-02-18,5.587500095367432,5.597499847412109,5.519999980926514,5.53000020980835,17094800,66.37883023775697,5.715877101462022,5.196607146944318,4.677337192426615,-3239200.0,True,False,True,False,0,0
2015-03-12,5.664999961853027,5.707499980926514,5.559999942779541,5.667500019073486,40697200,60.0275517063684,5.767611773703903,5.6187499931880405,5.469888212672178,14485200.0,True,False,True,False,0,0
2015-03-18,5.8125,5.84250020980835,5.664999961853027,5.71750020980835,41384400,59.4400309623305,5.8269202770792035,5.671964304787772,5.51700833249634,11394400.0,True,False,True,False,0,0
2015-03-26,5.152500152587891,5.264999866485596,5.114999771118164,5.242499828338623,31192000,36.57734308051141,6.014008199939585,5.65642854145595,5.298848882972315,-23063200.0,True,False,True,False,0,0
2015-03-31,5.352499961853027,5.357500076293945,5.227499961853027,5.232500076293945,35727600,38.181761068560675,6.018209162520775,5.572321380887713,5.126433599254651,10402400.0,True,False,True,False,0,0
2015-04-14,5.614999771118164,5.637499809265137,5.534999847412109,5.590000152587891,22027600,53.92550409910516,5.740626958541016,5.421607153756278,5.102587348971539,-1644800.0,True,False,True,False,0,0
2015-04-21,5.590000152587891,5.590000152587891,5.487500190734863,5.514999866485596,23045600,49.135064466468485,5.785341289785636,5.523035730634417,5.260730171483198,-116800.0,True,False,True,False,1,0
2015-04-24,5.552499771118164,5.554999828338623,5.445000171661377,5.507500171661377,24096000,48.40605379570069,5.70282293660941,5.573392868041992,5.4439627994745745,-1842000.0,True,False,True,False,0,0
2015-04-29,5.537499904632568,5.59250020980835,5.512499809265137,5.534999847412109,19515600,49.872362276008595,5.685240150400966,5.577678544180734,5.470116937960502,-3932800.0,True,False,True,False,0,0
2015-05-05,5.632500171661377,5.639999866485596,5.482500076293945,5.507500171661377,29292800,47.28464111232998,5.670390425944457,5.565000023160662,5.459609620376868,9220800.0,True,False,True,False,1,0
2015-05-11,5.135000228881836,5.210000038146973,5.09499979019165,5.15749979019165,54414400,34.39897152041366,5.805526136072026,5.515178578240531,5.224831020409035,-60240800.0,True,False,True,False,0,0
2015-05-26,5.190000057220459,5.224999904632568,5.142499923706055,5.182499885559082,25973200,37.04740142777278,5.54444553761683,5.290178605488369,5.035911673359908,4714000.0,True,False,True,False,-1,0
2015-06-03,5.5,5.542500019073486,5.414999961853027,5.425000190734863,25078800,50.35275506242755,5.62918122987391,5.366964306150164,5.104747382426418,2648400.0,True,False,True,False,0,0
2015-06-15,5.25,5.292500019073486,5.210000038146973,5.267499923706055,30654800,42.32852926006442,5.644101613891678,5.454285723822458,5.264469833753237,-1718000.0,True,False,True,False,1,0
2015-06-30,5.059999942779541,5.082499980926514,4.992499828338623,5.027500152587891,31591600,33.66591362827139,5.578536532801782,5.299107210976737,5.0196778891516916,-7580800.0,True,False,True,False,1,0
2015-07-09,4.989999771118164,5.012499809265137,4.822500228881836,4.852499961853027,35758800,29.29092937840498,5.508362743736955,5.1403571878160745,4.772351631895194,2509600.0,True,False,True,False,0,0
